Bandwidth_GB_Year,Outage_sec_perweek,Children,Age,Income,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Techie_Yes,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No service,StreamingMovies_Yes,StreamingTV_Yes
6109.838,11.95111,1.0,53.0,40030.35,11,1,1,65.18605,164.4878,1,0,0,0,0,0,1
5392.198,10.56951,1.0,18.0,24495.35,12,0,0,64.20616,111.9759,1,0,0,1,0,0,0
4237.98,4.960452,1.0,53.0,12101.41,15,2,0,48.30622,172.2047,0,1,0,1,0,0,1
5869.727,16.69295,1.0,83.0,53461.53,10,1,1,36.19603,198.2453,0,0,0,0,0,1,0
4178.996,10.66915,0.0,29.0,33186.785,10,0,0,45.58687,185.2823,1,0,0,1,0,0,1
6134.955,15.81939,1.0,53.0,47557.16,8,1,0,67.09106,233.3105,0,0,1,0,1,1,1
4778.016,8.361752,7.0,86.0,9637.9,11,1,0,51.0221,175.1322,0,0,0,0,1,1,1
5876.741,8.170574,1.0,33.0,33186.785,12,1,1,61.76772,140.9877,0,1,0,0,0,1,0
6243.997,6.230091,1.0,24.0,25042.36,13,1,0,71.7248,194.528,0,1,0,1,0,0,0
6004.111,2.77732,8.0,28.0,1593.63,16,0,1,60.03811,174.7799,0,0,1,0,0,0,1
5685.68,12.94414,4.0,18.0,10979.96,9,1,0,61.51052,170.9185,0,0,1,1,0,0,1
6008.79,8.214244,1.0,53.0,13313.87,12,2,1,68.2985,219.9115,0,0,0,1,0,1,1
5048.198,5.71376,0.0,37.0,44584.01,12,1,0,48.79525,209.6114,0,0,1,0,0,1,1
3382.424,12.46444,4.0,73.0,13378.66,13,1,0,57.38041,208.0308,0,0,1,1,0,1,0
6377.789,6.414615,0.0,75.0,33186.785,19,0,0,66.34669,233.0682,0,0,0,0,0,1,1
4444.681,7.194534,2.0,53.0,33186.785,7,1,1,40.94814,224.6306,0,0,0,0,0,1,1
4195.472,6.339567,1.0,53.0,23775.65,9,2,0,50.46332,133.0686,0,0,1,1,0,0,0
4638.399,8.832625,4.0,53.0,21907.65,11,1,0,52.35716,145.3459,0,0,1,1,0,0,0
3382.424,14.57644,3.0,57.0,33186.785,14,2,0,68.5356,118.7395,0,0,1,0,1,0,0
4390.483,6.768298,1.0,52.0,67205.55,10,0,0,42.25776,141.5337,0,0,1,0,0,1,0
5326.556,11.88374,1.0,45.0,6313.21,10,0,1,52.36613,190.6074,0,0,1,0,0,1,1
5182.335,12.03412,2.0,53.0,23069.81,9,1,0,56.24027,162.4112,0,0,0,1,0,0,1
5071.038,35.77088,0.0,22.0,24014.24,13,2,0,36.19603,180.5755,0,0,0,1,0,0,1
4321.772,8.695231,3.0,46.0,33186.785,9,1,0,44.49898,127.8335,1,1,0,0,0,0,1
4676.649,12.19567,1.0,27.0,33186.785,10,0,0,45.7211,209.0949,0,0,0,0,0,1,0
4121.283,18.25328,3.0,69.0,33186.785,13,0,1,40.77723,144.1352,0,0,1,0,0,0,0
3382.424,8.5719,0.0,71.0,27376.4,14,0,1,62.83437,139.096,0,1,0,1,0,0,0
6327.241,10.76858,1.0,34.0,2131.46,9,0,0,68.66575,136.8871,1,0,0,0,0,0,0
5184.1,12.45506,9.0,57.0,33186.785,17,2,0,56.7924,116.3647,0,0,1,0,1,0,1
5615.852,6.112194,2.0,75.0,17193.14,11,0,0,60.20473,151.1027,1,0,1,0,0,0,1
6328.716,10.65301,2.0,79.0,8197.24,10,3,0,69.93388,243.0452,1,0,0,1,0,1,1
6285.098,15.65121,8.0,53.0,68046.98,14,0,2,69.76328,182.2849,0,1,0,0,1,1,0
5263.712,10.46918,3.0,66.0,16226.95,9,3,0,59.96515,169.934,0,0,1,1,0,0,1
4570.379,12.11602,1.0,38.0,26129.71,9,0,0,45.62317,162.6779,0,0,0,0,0,0,1
5808.43,4.862815,1.0,65.0,16403.11,10,0,0,36.19603,173.0241,0,0,0,1,0,1,0
4654.693,-0.7871145,4.0,81.0,15935.25,12,1,1,49.50927,103.2506,1,0,0,0,0,0,0
3382.424,11.3652,1.0,36.0,57501.66,14,0,0,58.62812,163.6998,0,0,0,1,0,0,1
5873.575,10.23603,0.0,26.0,50556.0,11,0,0,66.94572,181.0924,0,0,1,1,0,1,0
6021.12,11.00141,1.0,22.0,30630.9,12,0,2,62.46678,164.1358,0,0,0,0,0,1,0
6735.098,15.81606,2.0,49.0,29261.45,12,1,0,71.52189,183.9333,0,0,0,0,0,1,0
6112.38,9.909918,1.0,88.0,30819.18,14,0,3,69.87194,125.3453,1,0,1,0,0,0,0
4829.627,6.763225,1.0,53.0,50181.69,11,1,1,54.60066,136.7919,0,0,0,0,1,1,0
4246.521,9.765704,1.0,40.0,115239.5,17,0,0,36.19603,103.4662,0,0,0,0,1,0,0
6058.311,9.574404,2.0,35.0,33186.785,12,1,0,66.58949,91.97884,0,0,0,0,0,0,0
5922.605,7.109855,4.0,87.0,38556.54,12,2,0,63.40077,173.116,0,0,0,0,0,1,0
3382.424,9.793548,3.0,49.0,33186.785,8,3,1,61.28932,165.6459,0,0,1,0,0,1,0
6179.799,15.20539,1.0,83.0,14571.81,14,2,2,68.15887,154.0318,0,0,0,0,0,0,1
5845.572,12.40673,0.0,40.0,25993.77,13,1,1,56.95876,234.3103,0,0,1,0,0,1,1
5449.543,14.03844,1.0,53.0,27744.81,10,2,1,62.77848,160.068,0,1,0,1,0,0,1
5753.659,13.65879,2.0,53.0,42934.29,12,1,0,64.54916,214.0659,0,0,0,1,0,1,0
5214.555,9.148453,4.0,81.0,34424.64,6,1,1,55.42423,107.1765,0,0,0,0,0,0,0
6030.713,7.931299,3.0,68.0,33186.785,12,3,0,64.61204,152.6696,0,0,1,0,0,0,1
5691.771,11.01305,1.0,49.0,39126.86,9,0,1,67.15389,116.1287,1,1,0,0,1,1,0
5693.546,11.42556,1.0,42.0,33186.785,13,0,0,56.42112,223.5783,0,1,0,0,0,1,1
6028.841,16.20688,1.0,36.0,16327.69,14,1,0,64.16811,143.0663,1,1,0,0,0,0,1
6107.121,7.31693,1.0,82.0,33186.785,17,0,0,67.49275,128.2276,0,1,0,0,0,1,0
6327.983,14.76772,1.0,53.0,23800.51,14,1,0,67.99357,160.2504,0,1,0,0,0,1,0
6060.749,3.995526,1.0,24.0,5625.39,7,2,0,36.19603,198.824,1,0,0,0,0,1,1
4538.8,9.137322,2.0,53.0,28119.92,6,1,0,50.36108,162.5558,0,0,0,1,0,0,1
4432.458,13.11073,1.0,53.0,44598.46,11,3,1,49.04885,159.0908,0,0,0,1,0,0,0
6297.6,11.74519,2.0,63.0,24767.05,15,1,0,63.41331,268.589,0,0,0,0,0,1,1
3382.424,11.524,3.0,36.0,36890.17,8,0,0,57.54902,255.4019,0,0,0,0,0,1,1
3382.424,10.27295,3.0,88.0,38674.2,16,0,0,50.22175,205.9505,1,0,1,1,0,1,0
5435.23,11.32539,4.0,69.0,13944.19,15,0,0,53.66326,200.2193,0,1,0,0,0,1,0
4038.963,13.29825,1.0,39.0,57290.83,12,0,0,40.35081,230.5203,0,1,0,0,1,1,1
5767.904,10.80237,3.0,82.0,22121.83,18,2,2,67.73428,150.6406,0,0,1,1,0,1,0
5256.018,15.86586,1.0,39.0,55044.0,10,0,1,36.19603,127.817,0,0,1,0,0,1,0
3382.424,11.74413,3.0,88.0,29803.1,12,2,0,68.24302,186.8595,0,0,0,1,0,0,1
5176.005,8.241384,0.0,64.0,28409.36,11,0,0,56.736,138.348,0,1,0,0,0,1,0
3812.77,41.57064,3.0,49.0,5666.72,13,1,0,43.51717,175.3866,0,1,0,1,0,1,0
5059.515,12.65023,4.0,30.0,33186.785,17,0,1,58.6209,114.0348,1,0,1,0,1,0,0
5669.107,37.20996,4.0,29.0,33186.785,12,1,0,56.86301,201.5859,1,1,0,0,0,0,1
5901.899,11.99221,1.0,53.0,167846.0,7,3,1,62.6686,183.5283,0,1,0,0,0,1,0
4115.596,4.831409,6.0,64.0,39291.83,12,1,3,47.65726,156.819,0,0,0,1,0,0,0
4997.254,40.367,1.0,41.0,33186.785,11,2,0,58.26304,121.0204,0,0,0,0,1,0,0
5652.193,31.48671,1.0,67.0,21294.02,12,0,0,64.7292,211.5048,0,0,0,1,0,0,0
4179.223,5.74251,1.0,89.0,45697.72,15,3,0,49.28233,95.02003,0,0,0,0,1,0,0
5092.441,9.593454,3.0,53.0,22036.29,10,0,0,60.15262,112.7703,0,0,0,1,0,0,0
3382.424,7.301931,4.0,53.0,132149.5,10,1,0,47.34761,258.7898,0,0,1,1,0,1,1
6396.484,6.533628,1.0,34.0,113595.2,8,1,2,63.66258,235.3706,0,0,1,0,0,1,1
5454.265,13.42448,1.0,70.0,41978.12,10,1,0,36.19603,154.9449,0,1,0,0,0,1,0
6580.77,15.1878,1.0,71.0,82500.7,11,1,0,71.01166,152.5417,0,1,0,0,0,0,1
5980.038,11.12728,4.0,79.0,38645.01,12,0,0,64.37976,149.7003,0,0,1,0,0,0,1
6287.497,12.13083,9.0,29.0,52658.25,12,1,0,65.48954,160.1191,0,0,0,0,0,0,0
5544.854,11.40517,0.0,62.0,38157.4,17,0,0,59.16267,268.6014,0,0,0,1,0,1,1
3382.424,13.22785,6.0,69.0,51826.63,13,0,3,71.73306,204.6772,0,0,0,1,0,1,0
6016.072,12.12088,3.0,56.0,12490.92,12,1,0,66.95572,220.2528,0,0,1,1,0,1,1
5133.479,8.179611,0.0,18.0,14551.81,12,2,0,57.50554,205.5651,0,0,0,1,0,1,0
4875.214,10.5719,3.0,62.0,24503.38,10,0,0,49.40477,143.3037,0,1,0,0,0,0,1
5135.333,18.21359,1.0,53.0,33186.785,12,1,0,59.97525,128.6922,1,0,0,0,1,0,1
4847.69,7.571816,3.0,66.0,17812.53,13,1,0,55.40938,149.9224,0,1,0,0,1,0,1
5047.446,9.083383,2.0,59.0,2131.71,14,2,1,56.84855,192.1844,0,0,0,1,0,0,1
6054.49,9.905429,4.0,53.0,28635.7,11,2,0,67.89181,186.1739,0,0,0,1,0,1,0
4170.17,7.658557,4.0,53.0,25195.84,11,0,0,44.75964,128.2182,0,0,1,0,0,0,0
6269.189,8.249231,1.0,77.0,33186.785,14,0,1,65.79896,199.6557,0,0,1,0,0,0,1
5249.969,6.316354,1.0,54.0,54835.61,9,0,1,50.07284,236.3943,0,0,0,0,0,1,1
3382.424,11.27451,0.0,53.0,51321.51,16,0,0,59.81234,106.5185,0,0,1,0,1,0,1
3382.424,10.97408,1.0,53.0,129787.2,11,0,0,57.1124,111.7607,0,0,1,1,0,0,0
5909.655,14.69436,1.0,59.0,33186.785,10,2,0,36.19603,175.0605,0,0,0,0,0,0,0
5203.544,40.17693,1.0,65.0,39713.66,10,1,0,60.16638,179.1143,0,1,0,1,0,1,0
6254.209,11.20745,0.0,40.0,38060.22,10,1,0,68.96601,151.4645,0,0,1,0,0,0,0
5105.295,10.28012,4.0,40.0,57602.95,11,2,2,55.66796,174.988,0,0,0,0,1,1,0
6017.24,12.03876,1.0,62.0,39021.86,10,1,0,60.78156,222.4946,0,1,0,0,0,1,1
5436.226,8.218948,0.0,43.0,25767.04,7,0,0,56.56567,154.1969,0,0,0,0,0,0,1
6211.971,7.93691,3.0,57.0,20664.99,11,1,0,62.36767,241.4098,0,0,0,0,0,1,1
4998.892,12.48923,3.0,53.0,33186.785,14,2,0,55.28091,171.0698,0,0,0,0,1,1,0
5473.407,4.527305,1.0,65.0,8565.31,15,3,1,64.10363,136.8296,0,0,0,0,1,0,0
3382.424,10.46575,1.0,27.0,13080.72,12,0,1,61.53705,150.1821,0,0,0,0,0,0,1
5775.455,9.865123,0.0,41.0,26235.49,15,0,0,68.33092,160.4128,0,0,0,1,0,0,0
3382.424,13.42436,1.0,33.0,20782.65,12,0,0,68.87727,185.9178,0,0,1,1,0,1,0
6350.51,4.428134,9.0,57.0,12457.29,15,2,0,67.20609,128.1,1,0,0,0,0,0,0
5490.286,9.845262,1.0,21.0,33186.785,14,2,1,56.53318,254.9578,0,1,0,1,0,1,1
5831.319,13.03679,1.0,27.0,103510.7,11,3,0,63.67919,129.6243,0,0,1,0,0,0,0
6745.233,8.238503,2.0,27.0,33186.785,13,0,0,71.65389,131.3033,1,0,1,0,0,0,1
3998.697,7.922365,2.0,84.0,105193.1,9,0,0,44.55455,163.2725,0,0,1,1,0,1,0
4143.629,10.08276,0.0,57.0,64728.95,12,0,0,47.98288,156.5462,0,1,0,1,0,0,0
5088.824,6.92771,1.0,58.0,33186.785,15,1,0,56.37649,105.1392,0,0,0,0,0,0,0
6234.269,36.12626,1.0,36.0,17563.99,9,0,0,66.98487,124.6907,0,0,1,0,0,0,0
4729.989,8.986645,2.0,84.0,80205.9,15,1,1,50.56974,222.8279,0,0,0,0,1,1,1
5840.003,13.50811,1.0,35.0,42964.38,10,0,1,65.9038,184.6913,0,0,0,1,0,0,1
5799.053,36.97063,6.0,53.0,33186.785,20,0,0,60.36546,171.589,0,0,1,0,0,0,1
4965.237,7.676352,4.0,46.0,53833.45,10,1,1,51.34296,232.9651,0,0,1,1,0,1,1
6066.46,11.28958,0.0,89.0,19533.69,8,0,1,62.83833,221.9875,0,0,0,0,0,1,1
5045.987,7.151579,1.0,88.0,18474.89,9,4,1,58.52876,185.5427,0,1,0,1,0,0,1
5190.912,10.02339,3.0,38.0,78123.58,9,0,0,56.01033,162.4336,0,0,0,0,1,1,0
6557.61,8.196528,3.0,53.0,33186.785,12,1,0,70.67111,210.4653,1,0,0,0,1,1,1
6651.677,12.31973,2.0,27.0,19293.1,14,0,0,70.98518,276.7609,0,0,1,1,0,1,1
5640.487,4.609546,2.0,51.0,7391.15,11,1,0,62.54758,218.9647,0,1,0,1,0,1,1
5991.463,8.904606,1.0,48.0,30546.19,10,2,1,36.19603,123.1239,0,0,0,0,1,0,0
4206.725,7.052048,0.0,79.0,8271.97,10,4,0,45.50676,140.9223,0,0,0,0,0,1,0
5547.293,41.70378,2.0,49.0,18556.35,10,1,1,58.79896,262.5072,0,0,1,1,0,1,1
5372.192,7.116058,2.0,76.0,50491.3,10,2,0,62.58644,179.6294,1,1,0,1,0,0,1
6386.315,37.12375,1.0,41.0,33186.785,13,1,0,36.19603,188.752,1,0,1,0,0,0,0
6172.313,10.61152,1.0,83.0,33186.785,5,1,2,67.85251,129.5578,0,0,0,0,0,0,1
6031.527,10.98516,1.0,23.0,33186.785,4,1,0,61.20259,186.8593,0,1,0,0,0,0,1
5349.365,7.661404,1.0,85.0,33436.08,8,1,0,62.39033,201.9328,0,0,0,1,0,1,0
6217.615,8.101691,10.0,36.0,57023.3,7,2,0,66.57674,204.4168,0,0,0,1,0,0,1
5154.285,14.9887,2.0,41.0,95657.24,10,1,0,56.97688,192.6791,0,1,0,1,0,1,0
6022.47,9.129454,2.0,53.0,14975.47,6,4,3,66.28837,210.7709,1,0,0,0,1,1,1
6468.116,9.637044,8.0,53.0,33186.785,11,0,0,65.1302,196.7144,0,1,0,0,0,1,0
5485.077,6.969723,1.0,82.0,35180.11,11,0,0,63.08784,152.1359,0,0,0,0,1,0,1
5729.606,9.232244,1.0,53.0,58102.4,11,1,0,68.6808,115.5351,0,0,0,0,1,0,0
3382.424,12.5688,1.0,85.0,51126.59,10,1,0,62.43544,185.0047,0,0,1,0,0,0,1
3984.44,13.57584,1.0,53.0,89224.24,13,3,0,44.16108,174.8062,0,0,0,0,1,1,0
4165.247,10.90091,1.0,77.0,50595.25,15,0,0,36.19603,216.3674,0,0,0,1,0,1,0
5546.206,7.177123,0.0,69.0,33186.785,12,2,0,65.38502,192.7269,0,0,0,1,0,0,0
4088.474,7.536309,0.0,53.0,18640.62,14,2,1,47.67411,126.7813,0,1,0,1,0,0,0
3382.424,10.90629,2.0,29.0,27890.61,16,1,0,69.80788,276.1663,0,0,0,1,0,1,1
5006.557,5.607363,1.0,49.0,14235.87,16,2,0,56.73689,149.0331,0,0,0,1,0,0,1
4769.42,12.56846,2.0,57.0,20757.95,9,2,0,51.63534,208.4946,1,1,0,1,0,1,1
6377.496,9.801174,3.0,82.0,33186.785,14,1,0,70.16722,159.5358,0,1,0,0,0,1,0
5779.19,7.207377,1.0,29.0,20544.64,10,1,0,65.68601,106.7631,0,0,1,0,1,0,1
4216.912,11.78799,1.0,53.0,80501.9,15,0,2,50.24709,112.1754,0,0,1,1,0,0,0
6246.191,8.120777,1.0,31.0,28218.54,12,0,1,36.19603,190.4632,0,0,1,0,0,1,1
6515.857,4.973362,6.0,27.0,26644.15,15,1,0,71.25102,171.2292,0,1,0,1,0,0,1
6243.773,10.5723,0.0,53.0,33186.785,9,0,0,71.56158,165.2199,0,0,0,1,0,0,1
5135.275,13.2759,1.0,48.0,84378.57,13,0,1,54.03406,126.5734,0,0,0,0,0,0,0
4881.834,9.413384,4.0,64.0,33186.785,12,0,0,56.7422,146.7868,0,0,0,1,0,1,0
5422.799,9.206614,1.0,77.0,56567.94,14,0,0,62.47951,173.4999,0,1,0,0,1,1,0
5379.896,13.53625,1.0,73.0,14325.51,13,1,0,60.20609,93.13687,0,1,0,0,0,0,0
4187.616,10.78021,3.0,53.0,30533.21,12,2,0,36.19603,139.3092,1,0,0,0,1,0,1
5593.761,10.39293,3.0,53.0,123206.3,8,1,0,62.8196,172.8152,0,0,1,0,1,1,0
3382.424,1.736049,0.0,77.0,33186.785,13,0,0,55.17028,222.0676,0,0,0,1,0,1,1
5144.987,12.73452,0.0,33.0,19016.55,16,3,0,51.06149,165.5928,0,0,1,0,0,1,0
5899.938,9.393952,4.0,32.0,109866.0,9,0,1,57.59524,202.556,0,0,0,0,0,1,1
5655.251,10.20366,0.0,72.0,33920.51,8,0,0,36.19603,221.4497,0,0,1,0,0,1,1
5976.368,6.919708,0.0,65.0,33186.785,12,1,0,60.43351,203.3484,0,0,0,0,0,1,1
6179.823,5.054754,0.0,85.0,33186.785,13,1,0,70.37667,210.2816,0,0,1,1,0,1,1
4345.808,9.113691,0.0,21.0,33186.785,15,1,0,42.94126,253.9223,0,0,0,1,0,1,1
6684.346,14.03347,2.0,64.0,26295.5,12,3,0,67.13541,223.115,0,0,0,0,0,1,1
6572.883,10.77105,1.0,36.0,30011.53,9,1,0,66.86003,235.4087,0,0,1,0,0,1,1
6192.141,7.260789,1.0,50.0,33186.785,17,0,1,36.19603,172.2969,0,1,0,0,0,1,0
4751.271,9.376201,3.0,44.0,3345.65,11,0,0,53.5771,137.228,0,0,0,0,1,1,0
4680.022,8.354333,1.0,53.0,27737.13,15,0,0,45.16619,211.9409,0,0,0,0,0,1,1
5683.352,14.33294,1.0,55.0,27392.87,9,3,0,66.81556,146.8598,0,0,1,1,0,0,0
5651.568,11.46921,1.0,53.0,13638.46,11,1,1,63.18349,185.7005,0,0,1,1,0,1,0
5939.401,10.92796,3.0,88.0,33186.785,11,2,2,63.78741,150.7846,1,0,0,0,0,1,0
5267.958,5.263261,0.0,53.0,22788.17,10,0,0,36.19603,261.7796,0,0,0,1,0,1,1
5933.234,13.17321,1.0,53.0,17580.86,10,2,1,65.69406,95.98072,0,0,1,0,0,0,0
4380.49,10.74224,3.0,23.0,31468.83,11,0,0,46.1155,195.1026,0,0,0,1,0,1,0
5009.243,6.544196,1.0,83.0,36394.84,9,1,0,62.50904,113.2423,0,0,0,1,0,0,0
4909.784,12.79032,2.0,80.0,14392.29,10,3,0,36.19603,139.4096,0,0,1,0,1,0,1
3382.424,4.865255,0.0,65.0,34337.25,18,0,1,67.09465,168.8255,0,0,0,1,0,0,1
4827.605,11.47511,1.0,48.0,50305.65,18,1,0,49.35209,141.2485,0,0,0,0,0,0,0
5955.463,12.07722,2.0,21.0,33186.785,10,0,0,63.32675,252.4587,1,0,0,1,0,1,1
6676.118,10.33765,2.0,44.0,17781.1,11,2,0,71.61196,120.1769,0,0,1,0,0,0,1
4853.39,9.317464,0.0,40.0,50058.12,15,1,1,48.82198,152.6555,0,0,1,0,0,1,0
5791.467,45.24,1.0,53.0,6013.43,11,0,0,66.85047,178.3541,0,0,0,1,0,0,1
5649.04,7.634852,4.0,58.0,69697.68,9,1,0,57.78133,163.64,0,0,0,0,0,0,0
4332.357,7.083437,1.0,78.0,20797.96,12,1,0,48.16091,139.5712,0,0,0,0,1,0,1
5534.772,16.89125,4.0,65.0,8103.04,17,1,2,61.93975,175.7651,0,0,1,1,0,0,1
4866.034,11.89117,1.0,66.0,72212.97,12,1,1,52.40318,229.2961,1,0,1,1,0,1,1
5185.799,10.29745,3.0,88.0,26118.87,11,0,0,50.47035,212.3664,0,1,0,0,0,1,1
5645.048,11.30934,3.0,53.0,15279.99,9,1,0,64.49909,151.9561,0,0,0,1,0,0,0
4866.059,10.55625,3.0,55.0,54172.57,12,1,0,56.12428,137.3123,0,0,0,1,0,0,1
4723.305,11.85564,1.0,18.0,31397.21,8,1,0,51.98679,163.3809,0,0,1,1,0,0,1
4399.187,6.274171,1.0,73.0,33016.71,10,0,0,51.4203,162.0645,0,0,0,1,0,0,0
4856.597,10.10911,1.0,53.0,33186.785,16,0,0,57.04917,104.7412,0,0,1,0,1,0,1
6321.838,8.062553,7.0,71.0,33186.785,14,1,1,71.44432,201.4685,0,1,0,1,0,1,0
5616.35,13.64643,2.0,34.0,98376.58,8,0,0,36.19603,116.2682,0,0,0,1,0,0,0
6158.129,17.72555,6.0,38.0,21714.62,8,4,0,67.37641,106.4525,0,0,1,0,0,0,0
4576.842,10.87238,1.0,53.0,16085.27,11,0,1,50.62647,193.2278,0,0,1,1,0,0,1
6189.656,7.674736,0.0,64.0,66710.72,12,0,1,69.15975,124.9134,0,0,0,0,0,1,0
5925.795,12.2279,3.0,60.0,33186.785,8,0,0,64.34541,197.3667,0,0,0,0,1,1,1
6515.887,7.659084,0.0,88.0,51856.16,12,0,0,67.93831,201.8878,0,0,0,0,0,1,1
4364.095,9.884322,1.0,74.0,33186.785,7,0,0,47.56406,207.5341,0,1,0,1,0,0,1
4899.723,10.79728,0.0,46.0,33186.785,10,1,0,55.70975,184.0624,0,0,1,1,0,0,0
5289.669,37.34774,3.0,81.0,51471.68,18,3,1,56.64842,176.1497,0,0,0,0,0,0,0
5789.828,11.57667,8.0,24.0,120864.5,17,0,0,63.52047,182.4113,0,0,1,1,0,1,0
5927.204,10.87987,0.0,41.0,22856.17,13,1,0,66.88132,172.3378,0,0,0,1,0,0,1
4888.503,6.231196,1.0,76.0,90643.01,10,2,0,51.95172,139.626,0,1,0,0,0,1,0
6334.652,11.66573,2.0,53.0,11160.15,8,1,0,63.73429,234.1527,0,0,0,0,0,1,1
5800.854,11.10754,4.0,34.0,28502.49,16,0,0,59.55192,129.3517,0,0,0,0,0,0,0
6269.835,4.749924,3.0,19.0,72149.15,8,2,0,66.97309,128.3882,1,0,0,0,0,0,0
4770.483,7.883296,1.0,53.0,36311.55,18,2,0,54.67507,160.8239,0,0,1,1,0,1,0
4558.993,11.07167,1.0,33.0,26041.24,12,1,0,49.64838,193.5639,0,0,1,1,0,0,1
3382.424,13.54241,3.0,56.0,85403.93,10,0,1,49.21371,152.5524,1,0,0,0,0,0,1
5770.36,8.518628,0.0,53.0,56932.4,14,2,1,68.59602,160.6569,0,1,0,1,0,1,0
4522.069,7.375587,7.0,80.0,33186.785,10,1,0,51.42362,105.8229,0,0,0,0,1,0,1
6201.749,13.4844,1.0,39.0,49512.78,9,0,2,69.50311,184.5916,0,0,0,1,0,0,1
5583.51,13.75468,1.0,53.0,36867.42,12,2,1,59.51823,141.5773,0,0,0,0,0,0,1
5846.299,12.60505,2.0,53.0,91141.47,17,1,0,66.67672,137.2777,0,1,0,0,1,1,0
5367.064,38.94048,1.0,57.0,75507.18,11,0,2,59.00106,270.1012,0,0,0,1,0,1,1
6044.797,11.95554,1.0,82.0,14664.53,14,2,0,70.03292,169.7441,0,0,1,1,0,0,0
3939.001,13.39398,2.0,53.0,32364.17,16,2,0,36.19603,168.7881,0,0,0,1,0,0,1
5699.245,13.07238,4.0,75.0,52982.0,13,0,0,68.22903,146.6657,0,1,0,1,0,0,0
5821.56,9.594206,2.0,59.0,119415.5,11,5,1,64.80406,163.2855,0,0,0,0,1,0,1
4357.222,8.430594,3.0,53.0,38365.83,13,1,1,45.28275,206.335,0,0,0,1,0,1,1
6166.889,4.153959,1.0,53.0,33186.785,12,3,0,69.83346,174.0209,0,0,0,1,0,0,1
6217.92,12.74561,1.0,82.0,36514.64,17,2,0,64.29998,233.9601,0,0,0,0,0,1,1
5686.768,9.599132,1.0,53.0,21043.89,14,1,0,58.86869,153.0896,0,0,1,0,0,0,0
4930.401,8.380181,6.0,53.0,32666.7,12,2,0,59.33259,111.8149,0,0,0,1,0,0,0
5444.798,7.595176,0.0,53.0,7234.69,13,1,0,60.63668,230.6578,0,0,1,1,0,1,0
6003.332,41.62533,0.0,32.0,25575.05,12,0,0,68.60055,211.7084,0,0,0,1,0,0,0
3382.424,11.89977,2.0,28.0,33186.785,10,0,0,65.2477,153.0182,0,1,0,0,0,0,1
4674.112,11.51613,1.0,77.0,49081.31,16,2,0,36.19603,278.4081,0,0,0,1,0,1,1
6492.293,17.01624,1.0,30.0,27770.71,11,2,0,71.20584,207.473,1,0,0,1,0,1,1
3382.424,7.19431,1.0,34.0,33186.785,19,2,2,67.57266,158.7652,0,0,0,0,0,0,0
6466.57,9.5416,0.0,38.0,11182.43,14,2,0,66.66711,223.1574,0,0,0,0,0,1,1
3382.424,11.72436,2.0,31.0,99873.57,20,2,0,36.19603,189.5317,0,0,0,0,1,1,1
3382.424,9.837208,2.0,68.0,33186.785,13,2,1,61.64252,277.7161,0,0,0,1,0,1,1
6988.657,17.12525,8.0,53.0,75687.95,16,2,0,70.25446,164.8577,0,0,1,0,0,0,1
4756.822,13.71355,4.0,53.0,104558.0,8,0,0,54.7248,139.8385,0,0,0,0,1,1,0
5147.771,12.10705,0.0,53.0,43527.2,15,0,0,60.59761,148.5399,0,0,0,1,0,0,0
5843.648,12.4069,0.0,53.0,15818.64,9,0,0,63.00356,130.4276,0,0,0,0,0,0,0
4647.988,5.234268,1.0,21.0,24482.09,16,2,1,46.8684,127.5732,0,0,1,0,0,1,0
5838.723,8.717406,1.0,28.0,101771.0,11,1,0,36.19603,110.3464,0,0,1,0,1,0,0
5095.592,8.415372,3.0,53.0,48607.71,12,1,1,53.18909,219.1595,0,0,0,0,1,1,1
5689.933,14.63912,0.0,53.0,25532.76,12,0,3,66.21435,129.4761,0,0,1,0,1,0,1
5114.306,12.21444,4.0,84.0,7649.73,10,1,1,62.32241,92.6078,0,0,0,0,1,0,0
5375.898,12.78648,1.0,27.0,22686.88,7,1,0,59.42279,217.8563,0,0,0,1,0,1,0
4048.902,11.99735,0.0,18.0,50066.53,14,0,1,45.22375,136.7582,0,0,0,1,0,0,1
5901.373,12.93515,1.0,53.0,33186.785,14,1,0,63.87447,204.3507,0,0,1,1,0,1,0
5849.258,10.37178,3.0,76.0,29774.74,5,1,0,60.72645,187.5809,0,0,0,0,0,1,1
3382.424,7.521485,6.0,82.0,48976.94,15,0,1,42.68533,104.9272,0,0,0,0,0,0,0
4316.92,10.894,8.0,44.0,7956.61,14,1,0,41.0181,130.2878,1,0,0,0,0,0,1
4227.212,12.64604,1.0,20.0,29957.55,13,1,0,48.25774,116.5535,0,0,0,0,1,0,0
4859.192,11.28392,1.0,64.0,12319.63,15,2,2,59.48902,91.39797,0,0,0,0,1,0,0
4553.787,11.78795,1.0,41.0,59737.6,14,1,1,44.65571,175.1134,0,0,0,0,0,1,0
3382.424,10.17996,0.0,84.0,33186.785,11,0,0,65.08131,115.7738,0,0,0,1,0,0,0
6591.239,11.12727,9.0,57.0,33186.785,12,1,0,68.18425,151.5145,0,0,0,0,0,0,1
5616.476,13.68043,3.0,82.0,42113.14,13,2,2,66.65664,105.1894,1,0,1,0,1,0,0
