Unnamed: 0,Children,Age,Education,Employment,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Contract,InternetService,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,Techie_Yes,Port_modem_Yes,Tablet_Yes,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
5163,2.0,21.0,Professional School Degree,Retired,45551.32,Female,No,38.73668,9,2,1,Month-to-month,DSL,50.69979,202.0238,4955.912,3,3,4,3,4,3,4,3,False,False,True,True,True,False,False,False,True,False,True,False
5166,2.0,56.0,"Some College, 1 or More Years, No Degree",Full Time,19173.1,Male,No,5.883276,13,0,4,Month-to-month,DSL,59.67215,161.2056,5659.522,3,4,4,4,3,4,3,6,False,False,False,True,True,False,False,False,True,True,False,True
5170,1.0,53.0,Regular High School Diploma,Retired,33186.785,Female,No,7.100313,11,2,0,Month-to-month,DSL,63.70781,119.7008,6050.818,6,6,4,5,5,6,7,6,True,False,False,True,False,True,False,False,False,True,False,False
5180,1.0,75.0,Associate's Degree,Unemployed,16957.75,Female,No,38.92322,11,2,0,One year,No service,71.57982,145.998,3382.424,3,3,4,6,3,5,4,4,False,True,False,True,False,True,False,False,False,False,True,True
5182,2.0,28.0,Regular High School Diploma,Retired,48983.82,Female,No,33.63267,12,2,0,One year,DSL,66.13511,155.8412,6121.424,2,2,2,4,4,3,2,2,False,False,False,True,False,False,False,False,False,False,True,True
5184,4.0,22.0,Professional School Degree,Full Time,33186.785,Male,No,44.44878,9,2,0,One year,No service,53.96248,166.6229,4946.91,4,3,3,5,2,4,4,6,False,False,False,True,True,False,False,False,False,True,False,False
5191,1.0,20.0,"Some College, Less than 1 Year",Full Time,33186.785,Female,No,40.45706,13,2,1,Two Year,Fiber Optic,36.19603,283.1592,5932.378,3,3,3,4,5,3,2,4,False,False,False,True,False,False,True,True,True,True,True,True
5208,9.0,18.0,"Some College, Less than 1 Year",Student,27120.26,Female,No,4.880049,11,0,0,One year,No service,36.19603,184.1428,6691.717,4,3,4,4,3,5,3,5,False,False,True,True,True,False,True,True,True,True,False,True
5221,1.0,22.0,Regular High School Diploma,Full Time,33186.785,Female,No,41.40314,12,1,1,One year,Fiber Optic,55.2288,272.0212,5260.657,4,4,4,4,2,5,2,3,False,False,False,True,False,False,True,False,True,True,True,True
5223,0.0,48.0,Bachelor's Degree,Unemployed,18706.57,Female,No,10.73526,18,1,3,Two Year,DSL,66.09922,144.1914,6192.147,4,3,4,4,4,4,4,4,False,True,False,True,False,True,False,True,True,True,False,False
5230,9.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,61921.51,Female,No,11.61084,11,4,2,Month-to-month,Fiber Optic,46.33817,147.5357,3382.424,3,5,3,3,3,5,4,3,False,False,False,True,False,False,False,True,False,True,False,False
5233,3.0,77.0,"9th Grade to 12th Grade, No Diploma",Full Time,50725.09,Female,No,7.016262,20,4,0,Two Year,No service,65.28157,149.618,5674.734,3,2,3,2,6,2,1,3,True,False,False,True,True,True,True,True,False,False,False,True
5247,9.0,57.0,Bachelor's Degree,Student,20111.05,Male,No,15.30431,18,2,0,Month-to-month,Fiber Optic,59.99095,148.6693,5407.189,3,4,3,2,4,3,3,2,False,False,False,True,False,False,False,False,False,False,True,False
5267,1.0,64.0,Regular High School Diploma,Student,8937.69,Male,No,38.10898,13,1,0,Two Year,Fiber Optic,50.90386,252.5064,4735.276,5,5,4,4,5,4,3,4,False,False,True,True,False,True,False,False,True,True,True,True
5268,1.0,89.0,"9th Grade to 12th Grade, No Diploma",Student,56462.8,Female,Yes,40.92135,9,0,0,Month-to-month,No service,50.49072,184.1009,4520.861,3,3,3,4,3,3,2,3,False,False,True,True,False,True,True,True,True,True,False,True
5282,1.0,23.0,GED or Alternative Credential,Full Time,15449.69,Male,No,36.93918,13,1,0,One year,DSL,51.57289,200.2976,5245.573,4,5,5,4,3,3,4,2,True,False,False,True,True,False,False,True,False,False,True,False
5314,0.0,67.0,Bachelor's Degree,Full Time,33186.785,Female,No,40.26791,10,1,0,Two Year,DSL,60.11333,265.236,5887.65,3,3,5,5,3,4,4,3,False,False,False,True,True,True,False,False,True,True,True,True
5321,8.0,53.0,Bachelor's Degree,Full Time,40132.21,Male,No,14.48102,15,2,0,Month-to-month,No service,67.78257,193.3745,6335.816,2,2,3,5,3,3,3,3,False,True,False,True,True,False,True,True,True,False,True,False
5324,9.0,53.0,Associate's Degree,Full Time,26043.65,Male,No,15.09574,12,0,1,Month-to-month,Fiber Optic,47.1075,164.1066,4574.1,3,3,3,4,4,3,3,5,False,False,False,True,False,True,True,False,False,True,False,False
5330,3.0,74.0,"Some College, 1 or More Years, No Degree",Unemployed,43767.23,Female,No,40.10952,15,0,0,Two Year,DSL,63.44795,143.9648,3382.424,4,4,3,5,4,4,3,3,False,False,True,True,False,False,True,False,False,False,False,True
5331,1.0,56.0,"9th Grade to 12th Grade, No Diploma",Full Time,151312.2,Male,No,7.68097,8,1,0,Month-to-month,DSL,64.38382,140.0765,6022.975,5,4,3,2,3,5,4,4,False,False,False,True,False,False,True,True,True,False,False,False
5332,4.0,56.0,Regular High School Diploma,Full Time,135891.8,Female,No,2.990195,17,1,0,Month-to-month,DSL,53.77863,127.9744,3382.424,5,6,5,4,4,4,4,4,False,False,True,True,False,False,True,False,True,False,False,True
5336,2.0,37.0,"Some College, 1 or More Years, No Degree",Full Time,52076.3,Female,No,8.420167,7,0,0,Two Year,DSL,58.7019,148.3111,5590.939,5,5,4,4,4,4,5,7,False,False,True,True,True,False,False,False,False,True,False,True
5342,1.0,57.0,Regular High School Diploma,Part Time,26412.61,Female,No,34.77346,13,0,0,Month-to-month,Fiber Optic,52.3499,200.3919,4683.298,2,2,3,3,5,3,2,2,True,False,False,True,False,True,True,False,False,False,True,False
5348,5.0,53.0,Regular High School Diploma,Full Time,146518.2,Female,No,4.215563,10,3,1,Month-to-month,DSL,48.97044,142.7356,4831.132,3,4,3,4,4,3,2,4,False,False,False,True,False,True,False,False,True,False,True,True
5349,1.0,84.0,Bachelor's Degree,Full Time,66644.71,Female,No,13.65528,17,5,0,Month-to-month,DSL,52.52919,141.9875,3382.424,3,2,3,4,3,3,2,3,False,True,False,True,False,False,True,True,True,False,False,True
5351,5.0,72.0,"Some College, Less than 1 Year",Full Time,7128.29,Female,No,8.33258,11,4,1,One year,Fiber Optic,60.09421,152.0695,5276.705,4,5,5,5,2,5,3,3,False,True,True,True,False,True,False,False,True,True,False,True
5357,0.0,50.0,"9th Grade to 12th Grade, No Diploma",Full Time,57938.61,Female,No,41.57167,13,1,0,Month-to-month,DSL,68.72852,168.0187,3382.424,3,3,3,4,3,2,3,4,False,False,False,True,False,False,False,False,True,False,True,True
5375,1.0,63.0,Master's Degree,Full Time,98665.78,Male,No,39.99116,9,2,0,Month-to-month,Fiber Optic,36.19603,166.8748,5964.347,3,3,2,4,4,3,4,3,False,True,False,True,False,False,False,False,False,True,False,True
5380,0.0,28.0,"Some College, 1 or More Years, No Degree",Full Time,120324.8,Female,No,13.27275,9,1,1,Month-to-month,DSL,71.41865,147.3836,6499.038,4,4,4,3,4,3,3,4,False,False,True,True,True,False,True,False,False,False,False,True
5388,0.0,83.0,Associate's Degree,Retired,152813.5,Male,No,14.31309,13,1,1,Month-to-month,DSL,54.03025,119.6085,4899.758,6,4,4,3,5,3,2,4,False,False,False,True,False,False,False,True,True,False,False,False
5401,1.0,78.0,"9th Grade to 12th Grade, No Diploma",Part Time,141362.6,Female,No,10.23355,13,1,0,Two Year,No service,65.24071,115.8512,3382.424,2,3,3,5,4,3,3,3,True,False,True,True,False,False,True,False,True,False,False,True
5405,2.0,26.0,"9th Grade to 12th Grade, No Diploma",Full Time,131834.1,Male,No,41.08598,12,1,0,Month-to-month,Fiber Optic,57.33843,213.6948,5228.37,4,3,4,3,5,3,5,3,False,False,False,True,True,True,False,False,True,True,False,True
5406,1.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,19680.77,Male,No,38.405,7,1,2,Month-to-month,DSL,43.41671,164.5728,3382.424,2,2,3,4,3,4,5,4,False,False,True,True,True,False,False,True,False,False,False,True
5407,8.0,29.0,Bachelor's Degree,Unemployed,50297.06,Female,No,10.07128,11,1,1,One year,Fiber Optic,46.40554,253.1352,4646.632,3,4,3,5,5,3,3,2,True,True,False,False,True,False,False,False,True,True,True,True
5441,9.0,63.0,"Some College, 1 or More Years, No Degree",Full Time,52391.66,Female,No,3.911186,17,0,0,Month-to-month,Fiber Optic,69.53443,180.5282,3382.424,5,4,3,3,4,3,5,3,False,True,True,True,True,False,True,True,False,False,False,False
5447,0.0,53.0,"Some College, Less than 1 Year",Full Time,54073.62,Female,No,10.39444,11,1,0,Month-to-month,Fiber Optic,61.33997,194.2108,5270.686,7,6,5,3,5,5,3,5,True,True,False,False,True,False,False,True,True,True,False,False
5448,0.0,59.0,Associate's Degree,Unemployed,115405.2,Female,No,10.31104,15,2,1,Month-to-month,No service,65.78,232.3063,6054.367,4,6,4,3,4,4,3,5,False,True,False,True,True,True,True,False,False,True,True,False
5451,9.0,53.0,Associate's Degree,Full Time,10521.06,Female,No,6.503018,11,1,0,Two Year,Fiber Optic,36.19603,186.1594,3382.424,5,4,4,3,3,4,3,5,False,True,True,True,False,False,True,True,True,True,False,False
5464,9.0,77.0,Regular High School Diploma,Student,124735.8,Male,No,35.6453,13,0,2,Two Year,Fiber Optic,53.04753,293.5347,5276.196,4,5,4,5,3,4,3,4,False,False,False,False,True,True,True,False,False,True,True,False
5467,1.0,85.0,"9th Grade to 12th Grade, No Diploma",Full Time,36987.9,Female,No,44.17703,9,0,0,Two Year,No service,48.20538,134.331,3950.929,3,3,3,4,3,3,4,3,False,False,True,True,False,False,False,True,True,False,False,False
5471,0.0,70.0,Associate's Degree,Full Time,23622.45,Male,No,6.225554,13,2,6,Two Year,DSL,57.81554,137.374,5320.167,3,2,2,4,3,4,4,3,False,False,False,True,True,False,False,True,False,False,False,True
5474,8.0,27.0,Associate's Degree,Student,57922.83,Male,No,12.58977,9,1,0,Month-to-month,DSL,66.10268,184.8769,6641.027,4,3,3,4,4,3,3,2,False,False,True,True,True,False,True,True,False,True,False,False
5521,1.0,53.0,Bachelor's Degree,Part Time,116303.0,Female,No,13.65046,8,2,0,Two Year,Fiber Optic,36.19603,163.1291,4771.496,3,3,3,3,4,4,4,1,False,False,True,True,False,True,False,True,False,False,True,True
5527,0.0,87.0,Regular High School Diploma,Full Time,34209.19,Male,No,5.608041,14,1,0,Two Year,Fiber Optic,65.64814,144.1549,5407.576,6,5,7,3,4,4,4,4,False,True,True,True,True,False,False,False,False,False,False,True
5530,8.0,71.0,Regular High School Diploma,Full Time,55008.17,Female,No,8.531955,13,2,1,One year,DSL,41.51958,165.7552,4443.003,4,4,3,3,5,3,2,3,False,False,False,True,False,True,True,True,True,True,False,False
5549,1.0,47.0,Professional School Degree,Full Time,35696.39,Female,No,45.91447,9,0,0,Month-to-month,No service,47.4558,188.4983,4347.952,4,3,3,1,5,2,2,5,False,False,False,True,True,False,True,False,False,True,False,False
5553,0.0,53.0,Regular High School Diploma,Full Time,131647.5,Male,No,10.43275,12,0,0,Month-to-month,DSL,61.38199,163.139,5782.143,4,5,5,3,5,4,4,4,False,False,True,True,False,False,True,False,True,False,True,True
5556,0.0,70.0,Master's Degree,Retired,32332.63,Male,No,11.30306,15,4,0,Two Year,Fiber Optic,51.17826,111.9373,4205.731,4,4,4,3,3,4,4,4,False,False,False,True,False,False,False,False,False,False,False,True
5557,2.0,39.0,Master's Degree,Full Time,33186.785,Female,No,39.31753,11,1,2,Two Year,Fiber Optic,63.05008,168.1534,5530.421,3,4,4,3,3,5,3,4,False,True,True,False,False,True,False,False,False,True,False,True
5560,10.0,73.0,"9th Grade to 12th Grade, No Diploma",Retired,33186.785,Female,No,7.55397,11,1,0,Month-to-month,Fiber Optic,43.29451,180.5382,4007.11,4,4,2,4,4,2,3,3,True,False,False,True,True,False,False,False,False,False,True,False
5564,1.0,41.0,GED or Alternative Credential,Retired,33186.785,Male,No,40.68544,16,0,1,One year,DSL,56.09481,240.5189,5739.181,4,4,4,3,4,4,4,5,False,False,False,True,False,True,True,False,False,True,True,True
5566,8.0,89.0,"Some College, 1 or More Years, No Degree",Unemployed,74303.71,Female,No,14.28982,12,0,0,One year,No service,61.22216,119.5593,5365.288,1,3,2,3,4,3,5,2,False,False,False,True,False,True,False,False,False,False,True,False
5570,1.0,18.0,"Some College, 1 or More Years, No Degree",Part Time,21400.67,Male,No,9.997745,14,4,0,Two Year,No service,36.19603,208.5282,6062.895,3,3,2,2,5,1,1,5,False,True,True,True,False,False,True,True,False,True,True,False
5574,1.0,53.0,Regular High School Diploma,Full Time,98072.18,Male,No,4.190413,11,1,3,Two Year,DSL,62.20987,162.921,5815.858,5,4,5,4,3,4,5,7,False,False,False,True,True,False,False,True,False,True,False,False
5583,2.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,160862.9,Male,No,1.599049,11,1,2,One year,Fiber Optic,63.28283,190.5816,3382.424,5,4,4,3,3,5,5,4,False,True,False,True,True,False,True,False,False,True,False,True
5603,8.0,50.0,Associate's Degree,Full Time,116562.7,Male,No,8.461763,18,1,0,One year,DSL,47.17819,119.0823,4839.104,3,2,2,1,4,3,3,2,False,False,True,True,False,True,False,False,False,True,False,True
5610,8.0,34.0,"Some College, 1 or More Years, No Degree",Unemployed,69150.98,Male,No,11.06636,10,0,0,One year,No service,58.54353,129.6216,5432.197,4,5,2,4,3,5,2,2,False,True,True,True,False,True,True,True,False,False,False,True
5612,8.0,19.0,"9th Grade to 12th Grade, No Diploma",Full Time,93517.61,Male,No,11.67729,13,1,0,One year,DSL,66.00869,123.7857,6319.838,4,3,3,2,4,2,3,3,False,True,True,True,True,False,False,False,False,False,False,True
5619,8.0,35.0,GED or Alternative Credential,Full Time,33081.5,Male,No,14.38475,16,1,0,Two Year,DSL,36.19603,180.5944,5477.886,2,2,4,4,3,4,3,4,False,True,False,True,True,False,True,False,False,False,True,True
5620,1.0,79.0,GED or Alternative Credential,Full Time,48011.59,Prefer not to answer,No,8.661773,10,4,0,Month-to-month,Fiber Optic,65.90305,262.8248,5884.613,2,2,1,6,3,2,2,2,False,False,False,True,True,False,True,False,False,True,True,True
5633,8.0,39.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Male,No,10.54636,13,0,0,Month-to-month,Fiber Optic,46.30619,137.2864,4243.909,1,2,2,3,5,2,2,3,False,False,False,True,False,False,False,True,True,False,False,True
5640,2.0,61.0,Regular High School Diploma,Full Time,14976.0,Male,Yes,35.99902,13,1,1,Month-to-month,DSL,69.32327,212.6814,6518.166,2,2,2,3,4,4,4,3,True,False,False,True,True,False,False,True,True,False,True,True
5647,0.0,21.0,Nursery School to 8th Grade,Full Time,23445.49,Female,No,8.682147,13,4,1,Month-to-month,No service,48.98002,147.7179,4335.611,3,3,4,3,4,3,3,3,False,False,False,True,True,False,False,False,False,False,True,False
5671,1.0,41.0,Professional School Degree,Part Time,44378.6,Female,No,39.18807,13,1,0,Month-to-month,Fiber Optic,71.55357,221.3274,6342.143,5,4,3,5,3,5,3,4,False,False,True,False,True,False,True,False,False,True,False,True
5678,1.0,56.0,Regular High School Diploma,Full Time,135516.9,Male,No,12.20045,10,0,0,Month-to-month,DSL,68.32614,130.1324,6335.855,5,4,4,5,4,3,5,4,False,False,False,True,False,True,False,False,False,False,True,False
5713,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,87268.6,Male,No,8.174289,17,4,0,One year,No service,54.69435,257.5536,5298.949,4,4,4,3,2,4,3,3,False,False,False,True,True,True,True,True,True,True,True,True
5732,8.0,77.0,"Some College, 1 or More Years, No Degree",Part Time,26636.01,Female,No,39.00096,12,2,0,Month-to-month,DSL,63.01903,169.2764,6020.277,3,4,4,2,3,4,4,6,True,True,True,False,False,False,True,False,False,True,False,True
5748,9.0,47.0,"Some College, 1 or More Years, No Degree",Retired,31344.35,Female,No,43.23904,12,2,0,Month-to-month,Fiber Optic,69.5048,214.3411,6391.573,4,3,4,3,4,2,2,4,False,True,False,True,False,True,True,True,False,False,True,False
5752,9.0,38.0,Master's Degree,Full Time,33186.785,Female,No,12.46448,8,0,0,Month-to-month,DSL,61.80743,129.0421,5989.986,3,4,2,2,4,3,3,3,False,False,False,True,False,False,False,False,True,True,False,False
5754,8.0,53.0,Bachelor's Degree,Full Time,33186.785,Female,No,8.700374,15,0,2,Month-to-month,DSL,66.60766,144.4082,6398.119,5,4,3,4,2,4,4,5,False,True,False,True,False,True,False,True,True,True,False,True
5757,0.0,53.0,Regular High School Diploma,Part Time,21531.39,Male,No,7.587995,15,1,0,One year,DSL,62.04664,114.2495,5754.565,2,2,1,7,2,4,3,3,True,False,False,True,False,False,True,False,False,False,False,True
5760,1.0,28.0,Bachelor's Degree,Student,62820.43,Male,No,34.74053,11,0,0,One year,DSL,62.75224,136.8202,5865.625,4,5,4,4,2,4,2,5,False,False,False,True,False,True,False,True,False,False,False,True
5768,0.0,53.0,Doctorate Degree,Full Time,43864.93,Male,No,9.550055,13,1,3,Month-to-month,Fiber Optic,65.12119,263.5701,6021.416,4,4,6,4,4,4,3,3,False,False,False,True,True,False,True,False,False,True,True,True
5778,10.0,53.0,Bachelor's Degree,Full Time,27140.46,Male,No,8.720212,12,1,1,Month-to-month,Fiber Optic,70.23949,172.2895,6484.788,4,4,4,3,2,5,4,5,False,True,False,True,True,True,False,False,False,True,False,True
5786,0.0,23.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,No,42.60394,13,0,1,Two Year,Fiber Optic,60.34007,212.6045,5367.057,3,4,5,5,3,5,4,4,False,True,False,True,False,False,True,True,False,False,True,False
5798,8.0,33.0,Regular High School Diploma,Full Time,19922.88,Prefer not to answer,No,9.624214,15,0,1,Two Year,DSL,47.91787,119.6807,4869.334,2,3,3,3,3,3,3,3,False,False,False,True,False,True,False,False,False,True,False,True
5801,1.0,53.0,Regular High School Diploma,Retired,212255.3,Female,No,9.833934,10,0,1,Month-to-month,No service,58.50278,106.4319,5080.068,3,3,3,4,4,3,4,3,True,False,False,True,False,False,False,False,False,True,False,False
5809,3.0,53.0,Bachelor's Degree,Full Time,15263.7,Prefer not to answer,No,44.47402,8,2,0,Two Year,No service,70.31022,190.6017,3382.424,4,4,4,4,2,3,4,2,False,False,False,False,True,True,True,True,True,False,False,True
5833,5.0,53.0,Bachelor's Degree,Full Time,32669.61,Male,No,3.80217,13,3,0,Month-to-month,DSL,36.19603,113.8864,6385.814,6,4,4,4,3,7,5,4,False,True,False,True,False,False,True,False,False,False,False,True
5840,1.0,79.0,Regular High School Diploma,Full Time,75196.45,Female,No,8.386738,13,6,0,Month-to-month,DSL,61.82935,139.9859,5562.421,4,3,3,4,3,4,3,5,False,True,False,True,True,True,False,False,True,False,False,True
5852,1.0,60.0,Regular High School Diploma,Retired,120330.5,Male,No,9.975881,11,2,1,One year,No service,40.76616,184.9362,3832.149,5,4,5,3,3,4,4,3,True,True,True,True,True,False,True,True,False,True,False,True
5854,4.0,77.0,Bachelor's Degree,Unemployed,16257.75,Male,No,41.16761,11,1,1,Month-to-month,No service,54.24636,178.9986,4874.991,4,4,4,5,3,4,3,4,False,True,False,True,True,False,False,True,False,True,False,False
5864,9.0,53.0,Bachelor's Degree,Part Time,33186.785,Female,No,13.57312,13,1,0,One year,Fiber Optic,38.05187,194.7243,3754.323,4,5,4,2,6,2,2,3,True,True,False,True,True,False,False,True,True,True,False,False
5866,0.0,54.0,"9th Grade to 12th Grade, No Diploma",Retired,38613.42,Male,No,12.27063,7,1,1,Month-to-month,Fiber Optic,55.3519,179.6215,4851.256,2,3,3,7,2,3,4,2,False,False,False,True,True,False,True,True,False,False,False,True
5867,2.0,60.0,Regular High School Diploma,Full Time,33186.785,Male,Yes,35.93272,15,1,0,Month-to-month,DSL,65.67374,238.564,6417.345,4,4,5,4,3,2,3,3,False,False,True,False,False,False,True,False,False,True,True,True
5891,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,15503.73,Female,Yes,14.40779,15,0,3,Month-to-month,DSL,40.7843,171.5322,4050.379,3,3,3,4,2,4,4,4,False,True,True,True,True,False,False,False,False,False,True,False
5899,8.0,53.0,Regular High School Diploma,Full Time,33186.785,Female,No,10.92895,10,1,0,Month-to-month,DSL,50.76733,129.0517,5148.146,3,3,3,5,4,3,4,3,False,False,False,True,False,True,True,True,False,False,False,False
5923,1.0,30.0,"9th Grade to 12th Grade, No Diploma",Full Time,48308.34,Male,No,33.75384,13,1,0,Month-to-month,No service,36.19603,132.9709,5401.772,3,1,3,5,2,3,5,2,False,True,False,False,False,False,False,False,False,True,False,False
5925,1.0,62.0,Regular High School Diploma,Full Time,41031.65,Female,No,38.72053,12,4,0,One year,Fiber Optic,60.04495,257.9843,5519.814,4,3,3,5,4,4,5,5,False,True,False,True,False,False,True,False,False,True,True,False
5934,1.0,77.0,Regular High School Diploma,Part Time,33186.785,Female,No,13.02849,18,4,0,Two Year,Fiber Optic,58.238,191.5455,4945.694,3,3,3,4,3,2,4,5,False,True,False,True,True,False,False,False,True,False,True,True
5936,8.0,50.0,Regular High School Diploma,Student,33186.785,Prefer not to answer,No,9.74463,8,1,0,Month-to-month,Fiber Optic,71.16283,193.7507,6395.482,4,3,3,4,5,4,4,4,False,False,True,True,True,False,True,False,False,True,False,True
5945,1.0,87.0,Regular High School Diploma,Full Time,100352.4,Female,No,42.61681,13,3,0,Month-to-month,No service,58.66502,145.1673,4810.256,3,4,3,3,4,4,3,3,False,False,False,True,False,False,True,False,False,False,False,True
5958,9.0,36.0,Nursery School to 8th Grade,Student,38900.92,Male,No,12.03989,7,1,0,Two Year,No service,39.54414,150.6584,3898.986,3,3,3,4,3,4,5,4,False,True,True,False,False,False,True,False,True,False,True,True
5965,1.0,53.0,Nursery School to 8th Grade,Part Time,32064.16,Male,No,2.997742,8,1,2,One year,Fiber Optic,66.69393,277.7287,6413.547,6,7,6,4,3,6,5,5,False,False,False,True,True,True,True,True,False,True,True,False
5971,8.0,51.0,Associate's Degree,Retired,46309.38,Male,No,14.08808,14,0,2,Month-to-month,No service,65.61605,112.5602,5769.256,4,4,6,2,5,4,4,3,False,False,False,False,True,False,False,False,False,False,False,True
5977,10.0,29.0,Master's Degree,Full Time,45501.77,Male,No,10.81003,11,0,2,Two Year,Fiber Optic,63.26277,172.9614,5967.055,5,5,5,5,2,5,4,5,False,False,True,True,False,True,True,False,False,False,True,True
5981,1.0,27.0,Master's Degree,Part Time,30943.33,Female,No,17.02966,17,1,0,One year,No service,57.91581,230.2248,5470.49,7,6,6,2,4,3,6,5,True,True,True,True,True,False,True,False,False,True,True,True
6024,1.0,31.0,Bachelor's Degree,Student,2682.63,Female,No,42.15557,7,0,0,Month-to-month,Fiber Optic,55.20008,211.0955,4826.319,3,4,1,5,2,3,4,4,False,False,True,True,True,True,True,False,True,False,False,True
6032,1.0,68.0,Professional School Degree,Part Time,27289.75,Female,No,6.48379,12,0,0,Month-to-month,DSL,68.93162,165.6546,6623.719,5,4,6,4,2,5,7,5,False,False,False,True,False,False,True,True,True,True,False,True
6034,1.0,53.0,"Some College, Less than 1 Year",Full Time,131680.1,Female,Yes,11.97712,12,0,0,Month-to-month,No service,58.36624,181.7364,5321.728,2,3,3,3,3,2,3,3,True,False,True,True,True,False,True,True,False,False,True,True
6035,8.0,18.0,Regular High School Diploma,Full Time,33186.785,Female,No,11.34469,14,4,0,Two Year,Fiber Optic,42.05546,158.8452,3868.983,6,6,5,4,2,6,4,4,False,False,False,True,True,False,False,False,True,False,False,False
6040,4.0,63.0,Regular High School Diploma,Student,106634.6,Female,No,43.50254,14,1,0,Month-to-month,DSL,60.75598,214.3568,5788.907,3,3,3,4,4,2,3,3,False,True,False,True,True,False,False,True,True,False,True,False
6041,3.0,53.0,"Some College, 1 or More Years, No Degree",Student,21574.46,Male,Yes,41.38739,15,1,0,Two Year,No service,41.60875,249.1295,4086.565,3,4,3,4,3,3,4,3,True,False,False,True,True,False,False,True,False,True,True,False
6044,1.0,54.0,Associate's Degree,Full Time,52047.27,Male,No,37.70515,10,1,2,Month-to-month,Fiber Optic,66.50887,249.7705,6052.322,3,2,3,2,5,2,4,2,False,False,False,True,False,False,False,True,False,True,True,False
6050,0.0,53.0,Professional School Degree,Full Time,33186.785,Female,No,10.95708,12,0,3,Month-to-month,No service,63.88777,161.3657,3382.424,3,4,4,4,1,4,5,3,False,False,False,True,True,True,True,True,True,False,False,False
6052,3.0,53.0,"Some College, 1 or More Years, No Degree",Student,33186.785,Female,No,35.4471,5,1,2,Month-to-month,No service,66.03293,158.5424,5832.819,4,5,3,3,4,3,4,4,False,True,False,False,False,True,False,False,True,False,True,False
6067,8.0,28.0,Regular High School Diploma,Full Time,1593.63,Female,No,2.77732,16,0,1,Two Year,DSL,60.03811,174.7799,6004.111,1,2,1,2,4,2,1,2,False,True,False,True,True,False,False,True,False,True,False,False
6080,0.0,22.0,Regular High School Diploma,Full Time,24014.24,Male,No,35.77088,13,2,0,Month-to-month,Fiber Optic,36.19603,180.5755,5071.038,4,4,5,4,4,4,4,6,False,False,True,True,False,True,False,True,False,True,False,True
6086,9.0,57.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,No,12.45506,17,2,0,Two Year,No service,56.7924,116.3647,5184.1,4,4,2,4,2,4,3,3,False,False,True,True,False,False,False,True,False,True,False,True
6089,8.0,53.0,Regular High School Diploma,Full Time,68046.98,Male,No,15.65121,14,0,2,One year,No service,69.76328,182.2849,6285.098,4,2,4,2,4,4,4,4,False,True,False,True,True,False,True,False,True,False,True,False
6098,1.0,88.0,Master's Degree,Full Time,30819.18,Female,No,9.909918,14,0,3,Two Year,DSL,69.87194,125.3453,6112.38,3,5,3,4,3,5,4,5,True,True,False,True,True,False,False,False,False,False,False,True
6100,1.0,40.0,"9th Grade to 12th Grade, No Diploma",Unemployed,115239.5,Male,No,9.765704,17,0,0,Month-to-month,No service,36.19603,103.4662,4246.521,3,3,4,3,3,3,3,2,False,True,True,True,False,False,True,False,False,False,False,True
6127,3.0,49.0,No Schooling Completed,Full Time,5666.72,Prefer not to answer,No,41.57064,13,1,0,One year,Fiber Optic,43.51717,175.3866,3812.77,3,2,3,2,5,2,3,3,False,False,False,True,False,False,False,False,False,False,True,False
6129,4.0,29.0,"9th Grade to 12th Grade, No Diploma",Student,33186.785,Male,No,37.20996,12,1,0,One year,DSL,56.86301,201.5859,5669.107,4,3,4,3,3,5,4,3,True,True,True,True,True,False,True,False,False,True,False,False
6130,1.0,53.0,"Some College, Less than 1 Year",Part Time,167846.0,Prefer not to answer,No,11.99221,7,3,1,One year,DSL,62.6686,183.5283,5901.899,2,2,1,3,3,3,3,2,False,False,False,True,True,False,False,True,True,False,True,True
6131,6.0,64.0,GED or Alternative Credential,Full Time,39291.83,Female,No,4.831409,12,1,3,Month-to-month,Fiber Optic,47.65726,156.819,4115.596,3,3,3,3,4,4,4,4,False,True,True,True,True,False,False,False,True,False,False,True
6132,1.0,41.0,Master's Degree,Retired,33186.785,Male,No,40.367,11,2,0,Month-to-month,No service,58.26304,121.0204,4997.254,2,1,2,3,4,2,3,2,False,True,False,True,False,False,False,True,False,False,False,True
6136,4.0,53.0,Regular High School Diploma,Part Time,132149.5,Female,No,7.301931,10,1,0,Two Year,Fiber Optic,47.34761,258.7898,3382.424,2,3,2,3,4,3,4,4,False,False,True,True,False,True,True,True,True,True,True,False
