Unnamed: 0,Children,Age,Education,Employment,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Contract,InternetService,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,Techie_Yes,Port_modem_Yes,Tablet_Yes,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
4136,1.0,41.0,Regular High School Diploma,Full Time,43886.72,Male,No,14.49202,11,1,0,Month-to-month,No service,5.325642,95.57259,796.4508,4,5,5,4,4,5,3,3,False,False,True,True,False,True,False,True,False,False,False,False
4138,0.0,77.0,Bachelor's Degree,Part Time,111143.1,Male,Yes,12.83187,14,1,1,One year,Fiber Optic,5.140738,238.3664,904.5619,4,3,5,2,6,2,3,2,False,False,False,False,True,False,False,False,False,True,True,False
4139,1.0,53.0,Associate's Degree,Full Time,42739.62,Male,No,14.65451,15,2,0,Two Year,Fiber Optic,17.21579,181.6709,1670.944,2,2,2,4,4,2,3,1,False,False,True,True,True,False,False,False,False,False,True,False
4140,1.0,42.0,Bachelor's Degree,Full Time,22986.69,Male,No,8.541042,16,0,0,Two Year,DSL,4.984488,162.92,3382.424,4,4,3,3,3,3,3,3,False,False,True,True,False,False,True,True,False,False,True,True
4141,1.0,43.0,Regular High School Diploma,Retired,33186.785,Female,No,5.191861,9,2,0,Month-to-month,No service,2.414,112.642,468.3649,3,3,3,2,3,4,4,4,True,False,False,True,False,False,False,False,False,False,True,True
4143,2.0,27.0,Bachelor's Degree,Full Time,12211.88,Male,No,10.34837,15,0,0,Two Year,Fiber Optic,1.887597,170.5868,628.4064,2,2,2,4,4,2,4,2,False,False,True,True,False,False,True,False,True,True,False,True
4144,0.0,76.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,No,17.81828,7,3,0,Month-to-month,Fiber Optic,6.592291,138.153,3382.424,4,3,3,3,2,4,3,3,False,False,False,False,False,False,False,False,False,True,False,True
4145,1.0,86.0,GED or Alternative Credential,Full Time,59196.24,Female,Yes,6.688173,17,1,1,Month-to-month,No service,4.154665,125.893,412.7637,4,4,2,5,4,3,3,4,False,True,False,True,False,False,False,False,True,False,True,True
4146,1.0,77.0,Regular High School Diploma,Full Time,25859.59,Female,Yes,8.639872,9,1,0,Month-to-month,No service,10.42248,138.2402,1028.818,3,2,2,3,4,3,2,4,False,False,True,True,True,False,False,False,False,True,False,True
4147,3.0,44.0,Regular High School Diploma,Full Time,13836.46,Male,No,12.17121,10,0,0,Month-to-month,DSL,5.65315,104.9442,1070.919,3,4,4,2,4,3,5,3,False,True,False,True,False,False,False,False,False,False,False,False
4148,1.0,22.0,Bachelor's Degree,Full Time,91563.15,Female,No,12.11339,13,1,1,Month-to-month,DSL,36.19603,127.6067,969.8256,3,4,4,2,4,3,2,2,False,False,False,True,False,False,False,False,False,False,True,True
4149,4.0,53.0,Bachelor's Degree,Retired,61117.27,Female,No,9.688944,13,1,1,One year,Fiber Optic,10.573,126.7164,1089.663,3,2,2,3,5,3,4,4,False,False,False,True,False,True,False,True,False,False,False,True
4150,3.0,53.0,Bachelor's Degree,Full Time,14656.97,Female,No,8.591281,17,0,0,Month-to-month,DSL,10.36378,128.7161,1471.541,2,4,3,4,3,3,3,5,False,False,False,True,True,True,False,False,False,False,False,False
4151,1.0,48.0,"Some College, Less than 1 Year",Full Time,33186.785,Female,No,5.097907,12,1,0,One year,Fiber Optic,5.814507,192.8496,795.5472,3,5,3,4,2,5,5,4,False,True,True,True,True,False,True,True,True,False,False,True
4152,7.0,85.0,Regular High School Diploma,Full Time,47066.46,Male,No,11.84472,9,0,1,Two Year,Fiber Optic,19.94322,128.4082,1973.062,3,4,2,2,5,2,2,3,False,True,False,True,False,True,False,True,False,False,False,True
4154,1.0,34.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,Yes,9.406817,12,0,0,Month-to-month,Fiber Optic,3.988032,181.148,758.506,5,3,4,4,4,4,3,4,False,True,True,True,True,False,False,True,False,True,False,True
4155,1.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,37438.69,Female,Yes,9.79419,14,0,1,Two Year,No service,36.19603,176.4947,753.8001,4,5,5,4,4,5,3,4,False,True,True,True,False,True,False,False,False,True,True,True
4156,1.0,69.0,Regular High School Diploma,Full Time,33186.785,Female,Yes,6.002442,10,1,0,Month-to-month,DSL,5.877819,140.8647,1060.698,4,4,4,3,3,4,3,3,True,False,False,True,True,True,False,True,False,False,False,True
4157,1.0,32.0,Master's Degree,Retired,11091.57,Female,Yes,7.752231,10,2,0,Month-to-month,No service,3.850863,114.97,3382.424,4,4,3,3,2,4,3,3,True,False,True,True,False,False,False,False,False,False,True,False
4158,0.0,53.0,Associate's Degree,Full Time,45396.13,Female,No,8.916784,13,2,1,Two Year,No service,36.19603,173.4085,1751.103,1,2,1,3,3,1,2,3,False,True,True,True,True,False,False,True,True,False,True,True
4161,1.0,77.0,"9th Grade to 12th Grade, No Diploma",Student,70094.06,Female,No,13.01337,10,0,1,Month-to-month,DSL,36.19603,91.86125,740.9935,4,4,4,5,2,5,3,4,False,False,True,True,False,False,False,False,False,False,False,False
4162,1.0,82.0,Regular High School Diploma,Full Time,43447.28,Female,No,5.304615,13,2,0,One year,Fiber Optic,11.25684,219.993,1386.235,4,5,4,4,4,5,4,3,False,True,True,True,False,False,False,True,False,True,True,True
4163,3.0,23.0,"Some College, Less than 1 Year",Full Time,33186.785,Male,No,10.96003,10,2,0,Month-to-month,DSL,10.52866,115.8889,1628.926,3,3,3,4,3,2,5,1,False,False,False,True,False,False,True,False,False,False,False,True
4164,0.0,53.0,Master's Degree,Full Time,12547.26,Male,Yes,7.440265,19,0,1,Month-to-month,DSL,8.596278,183.9631,1431.488,3,3,3,1,3,4,4,5,False,True,False,True,True,False,True,False,True,True,False,False
4165,1.0,67.0,Master's Degree,Full Time,29318.96,Male,Yes,14.04652,15,1,0,Month-to-month,No service,4.618962,151.8146,885.8345,2,4,2,3,3,3,3,3,False,False,False,True,True,True,False,True,False,True,False,False
4166,1.0,26.0,Master's Degree,Full Time,25502.9,Male,Yes,7.294154,12,1,0,Month-to-month,DSL,5.606293,123.5455,1193.722,2,3,3,3,6,1,2,2,False,False,False,True,True,False,False,False,False,False,False,True
4167,1.0,31.0,Regular High School Diploma,Full Time,88981.56,Female,No,-1.348571,10,0,0,Month-to-month,No service,18.67357,147.3663,1971.643,3,4,2,3,3,3,1,2,False,True,True,True,True,False,False,True,False,True,False,False
4168,5.0,78.0,Bachelor's Degree,Full Time,33186.785,Female,Yes,9.00513,12,1,0,Month-to-month,No service,6.941165,125.2038,783.5447,5,4,4,6,3,4,5,4,False,True,False,True,True,False,False,True,False,False,False,True
4169,0.0,78.0,Master's Degree,Retired,938.81,Male,Yes,9.937274,17,0,1,Month-to-month,Fiber Optic,10.91791,181.9173,1198.334,3,3,2,5,3,3,3,3,False,True,False,True,True,False,False,True,False,True,False,False
4170,1.0,58.0,Bachelor's Degree,Full Time,51755.55,Female,No,6.92172,12,1,0,Month-to-month,DSL,7.33513,124.3552,1117.392,3,4,4,3,3,3,3,2,False,False,True,True,True,False,False,False,False,False,False,False
4171,7.0,39.0,Regular High School Diploma,Student,23042.88,Female,No,10.44452,11,2,0,Month-to-month,Fiber Optic,5.062073,124.8886,666.2386,4,5,5,3,4,3,3,3,False,False,False,True,False,False,False,False,True,False,False,False
4172,3.0,36.0,Bachelor's Degree,Full Time,98147.26,Female,No,8.62795,7,1,0,Month-to-month,No service,24.79814,104.844,2334.937,3,4,5,4,4,5,3,3,False,False,False,False,False,True,True,False,False,False,False,True
4173,1.0,22.0,Associate's Degree,Full Time,58006.93,Female,No,14.27351,11,3,2,One year,No service,10.31681,117.2068,3382.424,3,3,4,4,3,3,3,4,False,False,True,True,False,False,True,False,True,False,False,True
4174,1.0,40.0,Regular High School Diploma,Full Time,17275.92,Female,Yes,8.525868,12,0,1,One year,DSL,2.395742,129.3886,949.9088,5,4,5,2,3,4,4,5,False,False,True,True,False,False,False,True,False,True,False,True
4175,4.0,32.0,"9th Grade to 12th Grade, No Diploma",Retired,44106.66,Male,No,13.86794,15,0,0,Month-to-month,DSL,13.70911,125.4792,1868.763,5,5,5,4,2,5,4,5,False,False,False,True,True,False,False,False,False,False,False,False
4176,0.0,53.0,Master's Degree,Unemployed,29556.6,Female,No,8.394773,12,0,0,Month-to-month,Fiber Optic,9.102322,170.001,877.6348,3,4,4,4,3,4,5,5,False,False,False,True,True,True,True,False,False,False,False,False
4177,4.0,64.0,Regular High School Diploma,Retired,52638.57,Male,Yes,7.90574,12,0,0,Two Year,No service,1.60558,233.4362,949.8531,5,5,5,5,2,4,4,3,False,False,False,True,True,True,True,False,False,True,True,False
4178,0.0,22.0,GED or Alternative Credential,Full Time,26998.56,Male,No,15.0651,13,0,1,Month-to-month,No service,26.10713,140.4152,2616.567,3,3,3,2,4,3,1,1,False,True,False,True,True,True,False,False,False,True,False,True
4179,2.0,59.0,Nursery School to 8th Grade,Full Time,11109.83,Male,No,13.57582,11,1,1,Two Year,Fiber Optic,8.450712,210.7175,1224.408,3,3,3,3,4,2,4,3,False,True,True,True,False,False,False,False,False,True,True,True
4180,3.0,79.0,Bachelor's Degree,Retired,86060.95,Male,Yes,12.85135,9,1,1,Month-to-month,DSL,12.3548,221.9475,2102.143,4,4,4,4,4,3,4,4,False,False,False,True,False,False,True,True,False,True,True,False
4182,1.0,50.0,Associate's Degree,Retired,33186.785,Prefer not to answer,Yes,9.372039,8,1,2,Month-to-month,No service,2.586551,200.2466,719.7255,3,3,3,5,4,4,4,2,False,True,False,True,False,False,True,False,False,True,True,True
4183,1.0,27.0,Regular High School Diploma,Full Time,49626.73,Male,Yes,14.74925,11,0,1,Month-to-month,DSL,9.175977,175.6458,1754.125,3,3,3,3,3,3,2,2,False,True,False,False,False,False,True,True,False,False,True,True
4184,3.0,44.0,"Some College, Less than 1 Year",Part Time,33186.785,Prefer not to answer,No,-0.3524313,12,2,0,Two Year,Fiber Optic,6.311363,168.6851,874.5896,3,4,4,2,5,3,3,3,False,True,False,True,False,False,True,False,False,False,True,False
4185,3.0,82.0,Regular High School Diploma,Unemployed,52312.84,Male,Yes,3.717299,16,1,0,Month-to-month,Fiber Optic,7.27652,240.7567,1155.524,4,4,5,3,4,3,5,2,False,False,True,True,True,False,False,False,False,True,True,True
4186,0.0,76.0,Regular High School Diploma,Full Time,32125.5,Male,No,15.79123,12,2,0,Two Year,Fiber Optic,3.226415,169.5728,510.6596,5,3,4,4,3,6,4,4,False,True,False,True,False,False,True,False,False,False,True,True
4187,0.0,73.0,Bachelor's Degree,Full Time,50730.53,Female,No,13.62768,10,0,0,One year,Fiber Optic,36.19603,181.8546,422.3998,4,4,4,5,3,6,5,4,False,True,True,True,False,False,True,False,True,False,True,True
4188,4.0,69.0,Bachelor's Degree,Retired,24641.27,Male,Yes,13.58714,10,0,0,Month-to-month,Fiber Optic,6.783568,182.7936,1001.378,1,2,3,3,3,3,3,4,True,False,False,True,True,True,False,False,False,False,True,True
4189,4.0,24.0,"9th Grade to 12th Grade, No Diploma",Part Time,29303.95,Male,No,5.223616,14,2,0,Two Year,DSL,5.648594,176.2518,1564.305,3,2,2,3,5,2,1,3,False,False,False,True,True,True,True,False,False,True,False,True
4190,3.0,83.0,"Some College, 1 or More Years, No Degree",Retired,12711.69,Male,Yes,19.88305,12,0,1,Month-to-month,DSL,6.184958,196.1598,1468.274,4,5,4,4,4,3,4,4,False,False,True,True,True,True,True,True,False,False,True,False
4191,1.0,36.0,Associate's Degree,Student,28799.35,Male,Yes,11.30963,11,3,1,Month-to-month,DSL,23.40043,162.3283,2772.322,4,5,4,2,4,4,3,3,False,False,False,False,True,False,False,True,False,True,False,False
4192,3.0,39.0,"Some College, 1 or More Years, No Degree",Full Time,100585.1,Prefer not to answer,No,12.98755,10,0,0,One year,DSL,4.109741,139.4571,1027.507,4,5,4,3,3,4,3,3,False,True,True,True,True,False,False,True,False,False,False,True
4193,2.0,53.0,Master's Degree,Full Time,68697.59,Male,Yes,11.05052,10,2,0,Month-to-month,DSL,3.479316,201.9822,1254.552,4,5,4,4,4,3,4,3,False,True,False,True,False,False,False,False,True,True,True,True
4194,1.0,75.0,Regular High School Diploma,Unemployed,33186.785,Male,Yes,13.3851,11,1,0,Month-to-month,No service,1.743805,256.7761,847.0257,5,6,5,2,3,3,3,3,False,False,False,True,True,False,True,True,True,True,True,False
4195,0.0,41.0,"Some College, 1 or More Years, No Degree",Student,33186.785,Female,Yes,11.79541,9,0,0,One year,Fiber Optic,23.38469,265.0873,2559.878,5,4,5,3,4,4,4,5,False,True,False,True,True,False,False,True,True,True,True,True
4196,3.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Male,No,7.717936,13,0,1,Two Year,Fiber Optic,16.19111,238.5944,1954.818,4,3,5,3,3,4,4,4,True,True,False,True,True,False,False,False,False,True,True,True
4197,0.0,45.0,Regular High School Diploma,Retired,33186.785,Male,Yes,11.29177,17,1,1,Month-to-month,Fiber Optic,14.10279,205.0133,1570.914,5,6,5,4,4,5,5,5,False,True,True,True,True,False,False,True,True,False,True,False
4198,1.0,53.0,"Some College, 1 or More Years, No Degree",Retired,28423.59,Female,No,2.899173,13,2,1,One year,DSL,5.102617,132.9,1109.205,3,2,4,3,4,4,2,2,True,False,False,True,False,True,False,True,False,True,False,True
4199,2.0,87.0,Bachelor's Degree,Full Time,33186.785,Female,No,13.3869,11,0,1,Two Year,Fiber Optic,4.61822,169.694,567.9194,4,4,4,3,3,3,4,5,False,True,True,True,False,False,True,False,False,False,True,True
4200,2.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,Yes,13.26871,15,1,1,Two Year,No service,1.474087,199.5679,791.291,3,2,2,3,5,3,3,4,False,False,True,True,False,True,True,False,False,True,True,True
4202,1.0,53.0,Master's Degree,Full Time,46328.01,Female,Yes,4.676475,18,1,0,Month-to-month,DSL,2.885895,137.7891,867.4854,5,6,6,4,3,5,3,5,False,True,True,True,True,False,False,True,False,False,False,True
4203,1.0,53.0,Regular High School Diploma,Full Time,35207.0,Female,Yes,6.959756,18,0,0,Month-to-month,Fiber Optic,19.48432,207.9323,2070.312,3,4,2,5,2,3,3,4,False,False,True,True,False,False,False,False,False,True,True,False
4204,0.0,75.0,Doctorate Degree,Unemployed,47915.97,Female,No,8.880482,13,0,0,Two Year,DSL,1.203982,120.1893,3382.424,4,4,4,2,4,3,4,5,False,False,False,True,False,True,False,False,False,True,False,True
4205,1.0,53.0,Bachelor's Degree,Part Time,11121.39,Male,Yes,9.468496,11,1,0,Month-to-month,DSL,4.073125,268.1486,1571.964,2,3,2,3,4,4,3,4,True,False,False,False,True,False,True,True,True,True,True,True
4206,0.0,67.0,GED or Alternative Credential,Full Time,39149.61,Male,No,10.70171,16,1,0,Month-to-month,Fiber Optic,4.784022,125.3372,3382.424,3,2,2,5,1,2,2,4,False,False,False,True,False,False,False,True,False,False,False,True
4207,1.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,No,5.053088,15,1,1,Month-to-month,DSL,11.66425,137.0646,1581.415,4,5,5,6,2,4,5,3,False,False,False,True,False,False,False,True,False,False,True,False
4208,1.0,53.0,"Some College, 1 or More Years, No Degree",Student,107570.9,Female,Yes,10.84322,16,1,0,Month-to-month,DSL,1.063338,233.2774,990.2064,4,3,4,3,5,3,3,4,False,True,False,True,True,True,False,False,True,True,True,True
4209,0.0,50.0,"9th Grade to 12th Grade, No Diploma",Full Time,25598.66,Male,Yes,8.298954,14,0,0,Month-to-month,DSL,1.070145,183.8585,909.8933,2,1,2,1,4,3,3,2,False,True,False,True,True,False,True,False,True,True,False,True
4210,2.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Prefer not to answer,Yes,12.88225,12,0,2,Month-to-month,Fiber Optic,9.664222,241.123,1368.692,2,3,2,3,4,4,3,3,True,False,False,False,True,False,False,False,False,True,True,True
4211,1.0,60.0,Regular High School Diploma,Full Time,31574.68,Female,Yes,4.763719,12,1,2,One year,DSL,3.921335,184.2217,3382.424,5,5,4,2,5,4,4,4,True,False,False,True,True,False,True,False,False,True,False,True
4212,0.0,53.0,Master's Degree,Full Time,33406.38,Female,Yes,9.059857,8,1,0,Month-to-month,DSL,8.925564,164.3493,3382.424,5,4,4,3,3,4,6,4,False,False,False,False,False,False,True,True,True,True,False,False
4214,1.0,60.0,"Some College, Less than 1 Year",Student,33186.785,Female,Yes,7.511218,12,1,0,Month-to-month,Fiber Optic,11.59641,149.3865,1209.434,3,3,4,4,3,3,5,3,False,True,False,True,False,True,False,False,False,False,True,False
4216,1.0,53.0,Regular High School Diploma,Part Time,55241.85,Male,No,9.175541,9,1,0,One year,Fiber Optic,5.527407,174.9614,974.4325,5,5,3,3,5,3,3,4,False,True,False,True,False,True,False,True,True,False,True,True
4217,0.0,40.0,Master's Degree,Unemployed,33186.785,Female,No,11.51422,12,2,0,Month-to-month,No service,14.93552,165.9998,1670.496,4,3,3,2,5,3,2,2,True,True,True,True,False,True,True,True,True,False,True,False
4218,0.0,30.0,"9th Grade to 12th Grade, No Diploma",Full Time,39034.91,Male,No,15.9056,12,3,1,Month-to-month,Fiber Optic,2.106961,149.5184,561.8079,3,1,1,4,4,3,3,4,False,True,True,True,False,False,False,True,False,True,False,True
4219,0.0,53.0,Regular High School Diploma,Retired,33186.785,Female,Yes,12.06073,19,0,0,Month-to-month,No service,36.19603,175.1028,3382.424,3,2,2,4,4,4,3,4,False,True,True,True,True,True,True,False,True,True,False,False
4220,1.0,30.0,"Some College, Less than 1 Year",Retired,31817.36,Female,No,13.159,11,0,0,Month-to-month,Fiber Optic,1.923729,151.652,577.0059,3,1,3,4,4,3,4,5,False,True,False,True,False,True,True,False,True,False,False,True
4221,6.0,21.0,Regular High School Diploma,Retired,5853.02,Female,No,11.41666,7,1,1,Two Year,No service,3.542704,95.17104,645.1788,5,4,4,2,5,3,4,4,False,True,False,True,False,True,False,False,True,False,False,False
4222,0.0,53.0,Regular High School Diploma,Full Time,48206.11,Female,Yes,7.611857,13,0,0,Month-to-month,Fiber Optic,4.192662,203.9918,700.7756,3,3,4,5,3,4,4,3,False,False,True,False,True,False,True,True,False,True,False,False
4223,1.0,53.0,Bachelor's Degree,Student,33186.785,Female,Yes,14.12848,13,0,1,Month-to-month,Fiber Optic,16.61624,232.8903,2025.449,5,5,5,2,5,5,4,4,False,False,True,True,False,True,True,False,False,True,True,False
4224,1.0,33.0,"Some College, 1 or More Years, No Degree",Student,41130.54,Female,Yes,10.37239,13,1,0,Month-to-month,No service,36.19603,174.9755,3382.424,3,5,4,4,3,4,3,3,False,False,False,True,True,True,True,False,True,True,False,False
4225,3.0,25.0,Bachelor's Degree,Full Time,12588.75,Male,No,6.302924,15,1,1,Month-to-month,No service,5.129202,130.5988,992.4934,4,3,2,4,5,4,4,3,False,False,False,True,False,True,False,True,False,False,True,False
4226,1.0,53.0,Associate's Degree,Student,10048.03,Female,No,11.75009,16,2,1,Two Year,Fiber Optic,3.817742,152.4804,506.3292,4,5,4,2,5,3,4,4,False,True,True,True,False,True,False,False,False,True,False,True
4227,2.0,34.0,Associate's Degree,Full Time,33186.785,Female,No,5.848012,6,3,0,Two Year,Fiber Optic,14.48515,180.7718,1528.123,5,4,4,3,3,3,4,4,False,True,False,False,True,False,False,False,False,False,True,True
4228,3.0,39.0,Bachelor's Degree,Student,33186.785,Female,Yes,14.23231,12,3,2,Month-to-month,Fiber Optic,19.39623,286.0322,2425.974,4,5,5,3,2,5,5,4,False,False,True,True,True,False,True,True,True,True,True,True
4229,7.0,53.0,Regular High School Diploma,Full Time,60909.21,Male,Yes,4.186643,15,2,0,Month-to-month,Fiber Optic,3.367927,178.1842,722.0495,4,3,2,4,4,3,2,3,False,False,False,True,True,False,True,True,False,False,False,False
4232,1.0,57.0,"Some College, Less than 1 Year",Full Time,33186.785,Female,No,15.45622,6,1,1,Month-to-month,Fiber Optic,8.526865,180.5538,902.9359,5,5,4,3,3,4,4,4,False,False,False,True,True,False,False,False,False,False,True,False
4233,0.0,69.0,"Some College, 1 or More Years, No Degree",Full Time,86274.26,Male,Yes,9.8267,9,0,0,Month-to-month,Fiber Optic,3.761516,242.6305,924.9657,3,3,3,4,3,4,4,4,False,False,True,True,False,False,True,True,False,True,True,True
4234,1.0,53.0,"Some College, 1 or More Years, No Degree",Unemployed,33554.09,Male,Yes,9.384324,18,1,0,Month-to-month,DSL,36.19603,174.8495,1774.889,2,3,3,3,2,4,4,3,True,True,True,True,False,False,True,True,True,False,True,True
4235,0.0,59.0,Regular High School Diploma,Unemployed,31150.04,Male,No,11.07129,8,3,1,One year,Fiber Optic,36.19603,180.7599,1372.679,4,3,4,3,4,2,4,3,False,False,False,False,True,False,False,False,False,False,True,False
4236,0.0,83.0,Regular High School Diploma,Student,56532.82,Male,No,8.807743,13,1,0,Two Year,No service,14.61254,127.3952,1330.997,3,4,4,4,3,3,3,4,True,False,False,True,False,False,False,False,True,False,True,True
4237,0.0,53.0,Bachelor's Degree,Full Time,47991.88,Female,Yes,7.052776,17,2,0,One year,DSL,4.098818,185.0901,1132.635,2,3,3,2,5,2,2,3,False,True,True,True,True,True,True,False,False,False,True,False
4238,1.0,49.0,Nursery School to 8th Grade,Full Time,21152.89,Female,No,13.09114,11,2,0,Two Year,DSL,10.99657,163.5719,1620.225,3,3,4,5,3,5,5,3,False,False,True,True,True,True,False,False,False,False,True,True
4239,1.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,50673.99,Male,No,10.41554,12,0,0,Two Year,No service,8.361438,137.7732,1057.866,3,3,1,2,4,4,5,3,False,True,False,True,True,True,True,False,False,False,False,False
4240,0.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,16320.7,Male,Yes,9.849707,12,0,1,Month-to-month,Fiber Optic,5.058557,181.8839,831.9762,4,4,1,5,3,4,4,3,False,True,False,False,True,True,False,False,False,False,True,True
4241,2.0,53.0,Master's Degree,Part Time,16374.21,Male,No,10.18736,14,1,0,Month-to-month,Fiber Optic,4.816947,149.5189,760.1831,4,3,3,4,4,4,4,4,False,True,False,True,False,False,False,True,False,True,False,True
4242,1.0,82.0,Regular High School Diploma,Full Time,17778.12,Female,No,13.65972,8,2,0,Two Year,No service,6.470869,165.6834,884.0961,3,3,3,5,3,2,3,3,False,True,True,True,True,True,False,True,True,True,False,False
4243,4.0,75.0,Doctorate Degree,Full Time,9479.49,Female,No,9.355825,13,1,0,Two Year,Fiber Optic,9.079335,147.1841,959.8322,3,3,3,3,3,4,2,4,False,True,False,True,False,False,True,True,False,False,False,True
4244,0.0,22.0,Bachelor's Degree,Full Time,86019.75,Female,Yes,6.852638,13,1,0,Month-to-month,DSL,3.984772,184.8123,1193.459,4,2,2,2,5,3,5,2,False,False,True,True,True,False,True,False,False,True,False,True
4247,3.0,55.0,"Some College, 1 or More Years, No Degree",Unemployed,33186.785,Female,Yes,9.104332,17,0,0,One year,DSL,2.011058,163.0975,956.6535,2,3,3,5,3,4,4,3,False,True,True,True,True,True,False,False,False,False,True,True
4248,1.0,77.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Male,Yes,11.07699,9,2,0,Month-to-month,DSL,12.48694,162.3651,1795.594,3,3,4,3,2,3,3,4,False,False,False,True,False,False,True,True,False,False,True,True
4250,4.0,53.0,Doctorate Degree,Unemployed,105969.1,Male,Yes,17.15868,9,1,1,Month-to-month,Fiber Optic,4.082591,179.8581,787.7559,3,3,4,3,3,3,2,3,True,False,True,True,True,False,True,False,True,False,False,False
4251,0.0,46.0,Regular High School Diploma,Full Time,25227.46,Female,Yes,12.36837,12,1,0,Month-to-month,DSL,18.9981,198.7864,2521.278,5,4,4,4,3,3,3,3,False,False,False,True,False,False,False,True,False,True,True,True
4252,1.0,80.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,Yes,8.735615,11,0,0,Month-to-month,Fiber Optic,36.19603,214.1604,997.2011,5,4,4,5,3,3,4,4,False,False,False,True,True,False,True,False,True,False,True,False
4253,0.0,70.0,GED or Alternative Credential,Student,33186.785,Female,No,8.160934,13,0,0,Month-to-month,DSL,13.99745,161.5861,3382.424,3,3,3,3,4,2,3,1,False,True,False,True,True,False,True,True,False,False,False,True
4255,3.0,59.0,"Some College, 1 or More Years, No Degree",Retired,41302.92,Female,Yes,15.45938,17,0,0,One year,Fiber Optic,6.322807,235.8506,1198.455,4,4,3,3,3,3,4,4,False,True,False,True,False,True,False,True,True,True,True,True
4256,1.0,76.0,"Some College, Less than 1 Year",Full Time,15610.48,Female,No,14.78225,12,1,0,Two Year,Fiber Optic,23.81965,150.273,2389.305,3,4,4,3,5,4,4,3,False,True,False,True,False,False,False,True,False,True,False,True
4257,2.0,70.0,Regular High School Diploma,Full Time,33186.785,Female,Yes,9.405307,6,3,1,Month-to-month,No service,1.31809,104.9568,295.3936,2,3,3,4,1,4,5,3,False,True,False,True,False,False,False,False,False,True,False,False
4258,2.0,32.0,Regular High School Diploma,Unemployed,56607.8,Female,No,9.995771,15,3,0,Month-to-month,No service,20.52789,113.2155,1945.332,3,3,5,4,4,3,3,4,False,True,False,True,True,True,False,False,False,False,False,False
4260,0.0,53.0,Regular High School Diploma,Full Time,66737.35,Male,No,9.160838,14,0,0,One year,No service,16.53241,115.2437,1638.08,3,3,4,3,2,5,3,2,False,False,False,True,False,False,False,False,False,False,True,False
4261,0.0,53.0,Nursery School to 8th Grade,Full Time,33186.785,Female,Yes,12.45388,16,2,1,One year,DSL,3.402225,222.1721,3382.424,3,3,3,3,4,2,3,3,False,True,False,True,True,True,False,False,False,True,True,True
4262,1.0,53.0,Regular High School Diploma,Unemployed,9683.56,Female,No,13.74834,8,3,0,Two Year,Fiber Optic,3.160399,139.8276,400.9669,3,3,3,5,4,4,4,4,False,False,False,False,False,True,False,False,False,True,False,False
4263,0.0,53.0,Professional School Degree,Full Time,33186.785,Female,Yes,7.945094,12,0,0,Month-to-month,No service,36.19603,188.6462,1324.009,3,3,3,3,4,4,2,3,False,True,True,True,False,False,False,False,True,True,True,True
4264,2.0,19.0,"Some College, 1 or More Years, No Degree",Full Time,39526.95,Male,No,10.09678,11,1,0,One year,No service,10.40415,127.2807,1277.028,3,3,4,2,6,3,3,1,False,True,False,True,False,False,True,True,True,False,False,False
4265,1.0,83.0,Associate's Degree,Full Time,31355.16,Female,Yes,11.99928,15,1,1,Month-to-month,DSL,13.92306,160.8469,1704.123,5,5,3,4,4,4,4,3,False,True,False,True,True,False,False,False,False,False,True,True
4267,1.0,27.0,"Some College, Less than 1 Year",Full Time,33186.785,Female,Yes,9.118123,10,2,1,Month-to-month,Fiber Optic,7.218929,217.6876,1144.502,2,2,4,2,3,3,2,2,True,False,False,True,True,False,True,True,True,True,False,False
4269,1.0,33.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Male,Yes,10.97909,8,1,0,One year,Fiber Optic,4.072959,239.9403,3382.424,3,5,3,3,4,3,3,3,False,False,False,True,True,False,False,False,False,True,True,False
4270,0.0,27.0,"Some College, Less than 1 Year",Full Time,33186.785,Male,Yes,12.80216,14,0,2,Month-to-month,Fiber Optic,15.98922,184.5306,1770.234,4,3,4,3,3,3,4,4,False,True,True,True,True,True,False,False,False,False,True,False
4271,1.0,53.0,Regular High School Diploma,Full Time,4308.47,Female,Yes,5.735011,11,1,1,Month-to-month,Fiber Optic,2.337769,208.1442,763.719,2,3,4,3,5,2,2,3,False,True,False,True,False,False,False,False,False,True,True,False
