Outage_sec_perweek,Children,Age,Income,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Techie,Contract,InternetService,StreamingMovies,StreamingTV,Bandwidth_GB_Year
10.31836,8.0,41.0,12021.28,10,1,1,9.031197,115.5485,No,Month-to-month,No service,No,No,1109.678
14.16445,1.0,62.0,55801.79,9,4,0,10.77389,129.1538,No,Month-to-month,DSL,No,No,1537.646
15.45622,1.0,57.0,33186.785,6,1,1,8.526865,180.5538,No,Month-to-month,Fiber Optic,Yes,No,902.9359
9.8267,0.0,69.0,86274.26,9,0,0,3.761516,242.6305,No,Month-to-month,Fiber Optic,Yes,Yes,924.9657
9.384324,1.0,53.0,33554.09,18,1,0,36.19603,174.8495,Yes,Month-to-month,DSL,Yes,No,1774.889
11.07129,0.0,59.0,31150.04,8,3,1,36.19603,180.7599,No,One year,Fiber Optic,Yes,No,1372.679
8.807743,0.0,83.0,56532.82,13,1,0,14.61254,127.3952,Yes,Two Year,No service,Yes,No,1330.997
7.052776,0.0,53.0,47991.88,17,2,0,4.098818,185.0901,No,One year,DSL,Yes,No,1132.635
13.09114,1.0,49.0,21152.89,11,2,0,10.99657,163.5719,No,Two Year,DSL,Yes,No,1620.225
10.41554,1.0,53.0,50673.99,12,0,0,8.361438,137.7732,No,Two Year,No service,No,No,1057.866
9.849707,0.0,53.0,16320.7,12,0,1,5.058557,181.8839,No,Month-to-month,Fiber Optic,Yes,No,831.9762
10.18736,2.0,53.0,16374.21,14,1,0,4.816947,149.5189,No,Month-to-month,Fiber Optic,No,Yes,760.1831
13.65972,1.0,82.0,17778.12,8,2,0,6.470869,165.6834,No,Two Year,No service,No,Yes,884.0961
9.355825,4.0,75.0,9479.49,13,1,0,9.079335,147.1841,No,Two Year,Fiber Optic,No,No,959.8322
6.852638,0.0,22.0,86019.75,13,1,0,3.984772,184.8123,No,Month-to-month,DSL,No,Yes,1193.459
12.50465,1.0,52.0,8122.26,7,4,0,17.13675,172.0702,No,Two Year,Fiber Optic,No,Yes,1707.992
41.55081,0.0,19.0,19211.13,13,2,1,1.741247,202.0479,No,Month-to-month,DSL,No,Yes,1015.143
9.104332,3.0,55.0,33186.785,17,0,0,2.011058,163.0975,No,One year,DSL,Yes,No,956.6535
11.07699,1.0,77.0,33186.785,9,2,0,12.48694,162.3651,No,Month-to-month,DSL,Yes,No,1795.594
12.69521,0.0,56.0,258900.7,15,1,1,8.870031,233.4502,No,Two Year,Fiber Optic,Yes,Yes,1296.502
17.15868,4.0,53.0,105969.1,9,1,1,4.082591,179.8581,Yes,Month-to-month,Fiber Optic,No,No,787.7559
12.36837,0.0,46.0,25227.46,12,1,0,18.9981,198.7864,No,Month-to-month,DSL,Yes,Yes,2521.278
8.735615,1.0,80.0,33186.785,11,0,0,36.19603,214.1604,No,Month-to-month,Fiber Optic,Yes,No,997.2011
8.160934,0.0,70.0,33186.785,13,0,0,13.99745,161.5861,No,Month-to-month,DSL,No,No,3382.424
11.2801,1.0,71.0,115681.5,9,1,0,1.14019,127.7087,No,Two Year,No service,No,No,396.311
15.45938,3.0,59.0,41302.92,17,0,0,6.322807,235.8506,No,One year,Fiber Optic,Yes,Yes,1198.455
14.78225,1.0,76.0,15610.48,12,1,0,23.81965,150.273,No,Two Year,Fiber Optic,No,Yes,2389.305
9.405307,2.0,70.0,33186.785,6,3,1,1.31809,104.9568,No,Month-to-month,No service,No,Yes,295.3936
9.995771,2.0,32.0,56607.8,15,3,0,20.52789,113.2155,No,Month-to-month,No service,No,No,1945.332
11.41905,10.0,22.0,33186.785,14,2,0,14.86128,90.83874,Yes,Two Year,DSL,No,No,2108.713
9.160838,0.0,53.0,66737.35,14,0,0,16.53241,115.2437,No,One year,No service,Yes,No,1638.08
12.45388,0.0,53.0,33186.785,16,2,1,3.402225,222.1721,No,One year,DSL,Yes,Yes,3382.424
13.74834,1.0,53.0,9683.56,8,3,0,3.160399,139.8276,No,Two Year,Fiber Optic,No,Yes,400.9669
7.945094,0.0,53.0,33186.785,12,0,0,36.19603,188.6462,No,Month-to-month,No service,Yes,Yes,1324.009
10.09678,2.0,19.0,39526.95,11,1,0,10.40415,127.2807,No,One year,No service,No,No,1277.028
11.99928,1.0,83.0,31355.16,15,1,1,13.92306,160.8469,No,Month-to-month,DSL,Yes,No,1704.123
38.73297,4.0,70.0,22552.58,13,3,0,36.19603,202.6361,No,Month-to-month,Fiber Optic,No,Yes,671.4099
9.118123,1.0,27.0,33186.785,10,2,1,7.218929,217.6876,Yes,Month-to-month,Fiber Optic,No,Yes,1144.502
5.354774,2.0,53.0,53516.91,10,0,3,7.244015,139.4355,Yes,Two Year,No service,No,Yes,1000.235
10.97909,1.0,33.0,33186.785,8,1,0,4.072959,239.9403,No,One year,Fiber Optic,Yes,Yes,3382.424
12.80216,0.0,27.0,33186.785,14,0,2,15.98922,184.5306,No,Month-to-month,Fiber Optic,Yes,No,1770.234
5.735011,1.0,53.0,4308.47,11,1,1,2.337769,208.1442,No,Month-to-month,Fiber Optic,Yes,Yes,763.719
11.28083,2.0,53.0,13386.4,10,0,0,28.31929,224.3677,No,Two Year,DSL,Yes,Yes,3365.187
13.36965,2.0,37.0,23757.46,8,0,0,36.19603,183.9197,No,Month-to-month,DSL,Yes,No,1479.384
15.21716,1.0,74.0,29311.58,5,1,2,16.74543,221.1655,No,One year,Fiber Optic,No,Yes,1893.245
7.838909,1.0,86.0,70250.39,11,2,0,5.321365,158.8668,No,Month-to-month,Fiber Optic,No,No,502.9173
7.726282,5.0,43.0,23638.05,13,1,0,5.493065,243.2668,No,Month-to-month,Fiber Optic,Yes,Yes,1178.136
16.54103,0.0,26.0,84681.03,8,0,1,3.606976,213.0487,No,Two Year,DSL,Yes,Yes,1330.058
12.64774,0.0,23.0,33186.785,16,0,0,24.09793,143.552,No,Two Year,No service,No,Yes,2427.968
10.85415,1.0,87.0,33186.785,14,2,0,11.32392,137.0548,No,Month-to-month,Fiber Optic,No,No,922.3842
12.60978,3.0,61.0,84478.95,10,0,0,8.06514,147.14,No,Two Year,Fiber Optic,No,No,866.9484
12.27305,1.0,53.0,13106.6,11,1,0,3.30098,114.3656,No,One year,No service,Yes,No,594.5452
12.25127,0.0,21.0,51814.85,10,0,1,36.19603,125.0117,No,Two Year,DSL,No,No,3382.424
38.80735,3.0,46.0,76134.13,15,0,2,1.52349,204.8085,No,Month-to-month,DSL,Yes,No,1031.357
11.92645,2.0,51.0,54290.34,10,1,0,10.15451,149.817,No,Two Year,No service,Yes,No,1224.728
11.66965,1.0,85.0,58516.37,9,2,0,6.418936,266.7997,No,One year,Fiber Optic,Yes,Yes,1103.319
15.27836,1.0,79.0,33186.785,13,2,1,8.052952,182.1355,No,One year,Fiber Optic,No,Yes,910.2692
12.91969,1.0,35.0,34110.17,10,0,1,9.688409,182.4003,No,Month-to-month,No service,Yes,No,1331.662
3.733639,3.0,53.0,33186.785,15,2,2,22.05456,175.3763,Yes,Month-to-month,DSL,No,No,2701.761
8.911592,0.0,65.0,37261.82,10,3,2,4.164919,159.9235,No,One year,Fiber Optic,No,Yes,3382.424
9.899405,2.0,73.0,33186.785,20,3,1,36.19603,220.4868,No,Month-to-month,Fiber Optic,Yes,Yes,1059.389
12.6991,2.0,35.0,17995.63,14,0,1,6.602711,197.9697,Yes,Two Year,DSL,Yes,Yes,1569.492
13.03276,1.0,35.0,33186.785,13,0,0,19.56071,243.4158,No,Two Year,DSL,Yes,Yes,2715.022
14.2039,2.0,31.0,6827.15,14,0,2,5.458881,142.9839,No,One year,DSL,No,No,1238.892
6.444892,1.0,50.0,37146.88,15,1,1,18.601,235.115,No,Month-to-month,No service,Yes,Yes,2291.447
11.21524,3.0,45.0,33186.785,8,0,0,19.48354,138.0357,Yes,Month-to-month,Fiber Optic,No,Yes,3382.424
13.86874,3.0,54.0,17429.01,15,5,1,9.274687,167.8338,No,Month-to-month,Fiber Optic,Yes,No,1170.726
10.03188,3.0,37.0,13722.37,17,0,2,8.172776,185.919,No,One year,Fiber Optic,No,Yes,3382.424
9.578705,1.0,81.0,28181.92,11,1,0,36.19603,120.1405,No,Month-to-month,No service,No,Yes,1439.52
6.760018,1.0,53.0,33186.785,15,1,1,9.517804,164.5209,No,Month-to-month,Fiber Optic,No,Yes,1104.303
16.84542,1.0,24.0,33186.785,12,0,2,1.649887,136.1094,No,Two Year,No service,No,No,490.5057
7.576187,0.0,53.0,49718.59,12,2,2,25.46342,182.1978,No,Month-to-month,Fiber Optic,Yes,No,2585.068
10.87883,1.0,55.0,29622.06,12,0,2,12.69881,174.2282,No,Month-to-month,Fiber Optic,No,Yes,1469.855
12.92846,2.0,62.0,33186.785,12,2,0,2.865504,187.6302,No,Month-to-month,DSL,Yes,Yes,1123.373
6.67892,4.0,89.0,61571.39,16,0,1,4.661936,128.119,No,Two Year,DSL,Yes,No,946.0177
14.58124,1.0,53.0,10744.48,18,0,1,20.10599,188.8477,No,Month-to-month,DSL,Yes,Yes,2595.465
6.817041,0.0,53.0,33654.79,13,1,0,7.633263,151.935,No,Month-to-month,DSL,Yes,No,1357.166
13.3215,5.0,57.0,38396.0,10,0,0,19.9534,127.7126,No,Month-to-month,No service,No,Yes,2098.351
15.2915,3.0,50.0,13226.92,12,2,0,2.141515,277.3995,No,One year,Fiber Optic,Yes,Yes,1094.029
12.08473,3.0,35.0,46770.27,17,0,1,7.294292,136.4778,No,Month-to-month,No service,No,No,983.0214
10.48449,2.0,64.0,54315.92,12,1,0,14.69884,138.1488,No,Month-to-month,DSL,No,No,1705.411
8.249977,1.0,79.0,31063.83,16,0,0,3.260154,255.1158,No,Month-to-month,Fiber Optic,Yes,Yes,887.9936
1.248096,0.0,53.0,13470.92,12,2,0,36.19603,147.7221,No,One year,Fiber Optic,No,No,1281.098
9.828243,1.0,57.0,114390.3,18,1,0,9.564915,257.6223,No,One year,DSL,Yes,Yes,1984.206
10.00119,0.0,65.0,94296.35,15,1,0,3.23817,146.0095,No,Month-to-month,No service,Yes,No,443.3625
6.608686,0.0,53.0,66409.47,9,0,0,1.865935,158.8571,Yes,Month-to-month,Fiber Optic,Yes,No,514.9288
10.12349,4.0,52.0,82955.59,9,2,0,15.10612,106.9758,No,Month-to-month,DSL,No,No,2006.056
8.118109,0.0,83.0,41557.24,9,3,0,11.12611,147.6614,No,Month-to-month,Fiber Optic,No,No,978.1727
7.076478,4.0,42.0,33186.785,11,0,0,14.40375,234.8745,Yes,Month-to-month,DSL,Yes,Yes,2394.465
14.49207,1.0,76.0,33186.785,10,0,1,9.121337,114.135,No,Month-to-month,Fiber Optic,No,No,770.7911
5.967908,1.0,27.0,39224.01,9,1,0,1.11588,231.6958,No,One year,No service,Yes,Yes,891.6298
7.301528,0.0,37.0,88324.05,13,1,0,5.126165,126.662,Yes,Month-to-month,No service,Yes,No,703.0577
10.49055,4.0,81.0,46472.71,17,1,0,13.61148,200.9931,No,Month-to-month,DSL,No,Yes,2072.299
6.673154,2.0,45.0,114051.7,13,0,1,21.72968,127.3766,No,Month-to-month,No service,No,No,2087.791
11.37431,1.0,53.0,47866.24,16,0,0,7.283667,230.2741,No,Month-to-month,Fiber Optic,Yes,Yes,1064.97
10.14392,0.0,37.0,33186.785,14,1,0,5.560793,160.9714,No,Month-to-month,DSL,Yes,No,1246.155
10.53419,2.0,54.0,23513.12,6,1,1,36.19603,78.26467,No,Two Year,No service,No,No,638.1637
12.73435,1.0,53.0,33186.785,11,0,1,5.682535,207.0597,Yes,Two Year,Fiber Optic,Yes,No,942.745
11.85861,2.0,20.0,33186.785,9,1,2,4.51753,255.0049,No,Month-to-month,Fiber Optic,Yes,Yes,1187.095
41.24707,0.0,53.0,58142.74,16,2,0,4.723073,189.3657,No,Month-to-month,Fiber Optic,Yes,No,660.1932
11.50398,2.0,72.0,26965.24,15,3,0,3.656765,186.5994,No,Month-to-month,Fiber Optic,Yes,No,3382.424
11.5083,2.0,79.0,22380.45,14,2,1,1.946824,210.6876,No,Month-to-month,Fiber Optic,Yes,Yes,654.0701
4.126768,4.0,85.0,37525.01,12,3,0,36.19603,159.8029,Yes,One year,No service,No,No,678.2091
10.96868,1.0,72.0,12845.65,13,0,0,12.70316,150.292,No,Month-to-month,Fiber Optic,No,Yes,3382.424
6.146281,0.0,48.0,33186.785,11,2,0,1.347728,139.1795,No,Two Year,DSL,Yes,No,767.0616
5.587695,1.0,33.0,38877.66,16,0,0,13.19063,160.8768,No,One year,DSL,No,No,2119.656
7.191519,1.0,22.0,96925.17,19,2,0,21.42226,139.8945,No,One year,DSL,No,No,2520.72
5.471012,8.0,23.0,130732.2,13,0,0,6.186286,150.4787,No,One year,No service,No,No,1165.027
12.66024,1.0,53.0,65207.61,11,2,0,3.922369,130.0329,No,Month-to-month,No service,No,Yes,564.1884
6.033577,1.0,53.0,65564.74,11,0,1,13.21733,229.8013,Yes,Month-to-month,Fiber Optic,Yes,Yes,1599.616
12.10909,9.0,43.0,40034.32,17,0,2,9.938448,150.3119,No,Month-to-month,Fiber Optic,No,Yes,1390.889
10.83329,1.0,52.0,42523.79,11,1,0,12.12501,140.5247,No,Month-to-month,No service,No,Yes,1419.041
42.78481,1.0,86.0,33186.785,11,1,3,15.10828,226.7215,No,Month-to-month,No service,Yes,Yes,3382.424
9.259889,8.0,54.0,18231.63,6,0,1,11.19005,117.8354,No,Two Year,No service,Yes,No,1380.517
11.28339,1.0,44.0,16314.59,10,0,0,12.18592,128.5809,No,Two Year,DSL,No,No,1638.62
10.32785,2.0,74.0,18620.8,7,1,0,17.95225,139.315,No,Month-to-month,DSL,Yes,No,2190.04
11.34923,1.0,53.0,44526.16,10,1,1,19.78766,164.6288,No,One year,DSL,Yes,No,2396.551
10.62098,4.0,53.0,23184.49,10,1,0,11.20643,159.0574,Yes,Two Year,No service,No,Yes,1452.317
11.75973,0.0,81.0,33186.785,14,0,0,2.582668,164.7812,No,Month-to-month,DSL,No,Yes,866.3476
10.01811,0.0,83.0,57119.13,14,1,3,8.152935,124.2903,No,Month-to-month,Fiber Optic,No,No,3382.424
8.572252,1.0,68.0,33186.785,10,0,1,5.402848,216.8357,No,Month-to-month,DSL,Yes,Yes,1445.493
8.199527,7.0,53.0,24050.09,12,1,0,7.969762,230.3261,No,One year,DSL,Yes,Yes,1848.364
12.68561,3.0,54.0,20489.38,11,0,2,6.106821,108.1789,No,One year,DSL,No,No,1149.045
11.66987,1.0,41.0,18014.85,14,1,0,6.463724,156.7657,No,One year,Fiber Optic,No,No,742.5951
9.701462,10.0,32.0,36377.21,10,2,0,8.285158,276.3651,No,Month-to-month,Fiber Optic,Yes,Yes,1824.88
10.3471,1.0,27.0,11737.67,12,2,0,17.7076,220.4576,No,Two Year,Fiber Optic,Yes,Yes,2217.378
13.68306,0.0,47.0,33186.785,19,2,1,31.81602,131.3253,No,One year,No service,No,Yes,2977.361
12.67164,3.0,53.0,33186.785,18,3,0,23.55037,127.3956,No,Month-to-month,Fiber Optic,No,No,2097.129
13.89962,3.0,26.0,20223.8,13,1,1,22.30566,183.8533,No,Month-to-month,Fiber Optic,No,Yes,2313.443
9.023988,2.0,89.0,63155.68,6,0,0,9.975367,172.9668,No,Month-to-month,DSL,Yes,No,1476.916
13.38016,4.0,40.0,26048.51,11,2,0,1.358678,231.5345,No,Month-to-month,Fiber Optic,Yes,Yes,861.1556
12.17038,0.0,83.0,8568.21,12,0,0,2.222289,188.5748,No,Month-to-month,Fiber Optic,No,Yes,497.5901
12.23657,1.0,53.0,33186.785,11,0,0,7.028485,193.7348,No,Month-to-month,Fiber Optic,Yes,No,896.0734
10.46536,2.0,89.0,4025.77,9,0,1,19.04207,266.798,Yes,One year,Fiber Optic,Yes,Yes,2183.451
10.76833,3.0,25.0,33186.785,14,0,2,7.848542,266.0917,No,Month-to-month,Fiber Optic,Yes,Yes,1478.746
10.42853,1.0,40.0,44309.72,16,1,0,7.539374,186.9621,No,One year,DSL,No,Yes,3382.424
5.641458,0.0,36.0,33186.785,9,2,0,11.07238,165.4057,No,One year,DSL,No,Yes,1837.392
9.243915,3.0,70.0,33186.785,10,1,0,11.86797,244.396,No,One year,Fiber Optic,Yes,Yes,1597.444
9.252601,3.0,53.0,86374.11,12,1,0,7.649477,193.718,Yes,Two Year,Fiber Optic,Yes,No,956.2197
15.33768,3.0,70.0,34260.52,11,1,0,16.60351,229.5539,No,Two Year,Fiber Optic,Yes,Yes,1981.14
8.996886,4.0,53.0,27361.04,10,0,0,4.030411,159.7025,No,Two Year,DSL,Yes,No,1097.688
9.846821,2.0,79.0,76126.58,13,1,0,14.34892,255.9581,Yes,Month-to-month,Fiber Optic,Yes,Yes,1874.421
5.422197,2.0,66.0,33186.785,8,0,0,19.30476,214.5745,No,Month-to-month,DSL,Yes,Yes,2668.981
9.91742,6.0,53.0,33186.785,10,0,0,8.584144,114.2156,No,Two Year,No service,No,No,1077.237
10.7576,4.0,25.0,33186.785,13,3,1,1.849221,152.1011,No,Month-to-month,No service,No,Yes,778.5345
7.134923,2.0,34.0,134838.8,12,0,0,9.51775,200.8794,No,Two Year,DSL,Yes,Yes,1892.445
10.99926,1.0,42.0,33471.07,13,1,0,36.19603,196.5423,No,Two Year,DSL,Yes,No,1390.144
7.4666,4.0,79.0,33186.785,11,1,0,10.28653,267.7302,No,Two Year,Fiber Optic,Yes,Yes,1560.397
11.20967,2.0,26.0,60826.49,11,1,0,11.32663,126.7977,No,One year,No service,Yes,No,1308.745
9.134891,1.0,53.0,32783.94,4,2,2,6.574699,149.004,Yes,Two Year,No service,Yes,No,877.9909
12.86747,4.0,86.0,33186.785,5,1,0,1.126364,199.4867,Yes,Month-to-month,DSL,Yes,Yes,1015.13
7.55824,1.0,55.0,49993.51,12,1,1,6.91807,146.0745,No,Month-to-month,Fiber Optic,No,No,837.0504
10.98775,1.0,53.0,29539.51,13,0,0,18.32428,158.302,No,One year,Fiber Optic,No,No,1747.21
7.456291,1.0,55.0,45243.63,14,0,3,22.98475,205.7728,No,Month-to-month,Fiber Optic,Yes,Yes,2350.572
10.7207,1.0,53.0,15160.7,13,1,0,6.31339,188.4279,No,Month-to-month,DSL,No,Yes,1324.192
14.58267,1.0,53.0,42037.97,16,0,0,10.03914,125.7797,No,Month-to-month,No service,No,No,896.0388
11.5537,1.0,53.0,34590.21,13,0,0,17.77264,139.8672,No,Two Year,DSL,Yes,No,3382.424
6.450107,0.0,21.0,1193.66,11,1,0,21.50913,206.5665,No,Month-to-month,Fiber Optic,No,Yes,2422.231
12.4222,1.0,53.0,10093.3,12,3,0,20.88324,103.8871,No,One year,No service,No,No,2027.833
12.50496,3.0,82.0,33186.785,10,1,1,15.95966,167.6823,No,Two Year,DSL,No,Yes,2158.69
4.20182,2.0,53.0,33186.785,11,3,0,1.925345,194.5323,Yes,One year,DSL,Yes,No,1183.752
10.48312,3.0,19.0,57992.91,19,2,0,5.698156,235.8228,No,Two Year,Fiber Optic,Yes,Yes,1325.472
9.420716,1.0,30.0,74373.82,7,0,1,36.19603,192.013,No,One year,Fiber Optic,No,No,693.5914
10.44055,2.0,25.0,79402.83,11,2,1,21.19498,235.0799,No,Two Year,Fiber Optic,Yes,Yes,2458.677
14.38977,3.0,53.0,30421.01,8,2,0,36.19603,160.2606,Yes,Month-to-month,Fiber Optic,Yes,No,2218.85
10.83543,0.0,57.0,66698.79,11,0,0,9.900853,222.7015,No,Month-to-month,DSL,Yes,Yes,1880.848
7.63904,0.0,53.0,33186.785,11,2,0,1.15025,165.6204,No,Two Year,DSL,No,Yes,830.9443
15.89578,0.0,89.0,33186.785,11,1,1,3.794103,92.03146,No,Month-to-month,No service,No,No,346.028
11.03496,1.0,53.0,45874.19,16,0,0,7.579193,183.4296,Yes,Two Year,DSL,Yes,No,1275.032
40.64674,5.0,56.0,6327.17,15,0,0,10.44433,177.2384,No,Month-to-month,Fiber Optic,No,No,1164.756
9.631781,1.0,52.0,76765.17,16,0,0,10.35635,159.2591,No,Month-to-month,Fiber Optic,Yes,No,1114.676
11.545,0.0,78.0,28326.47,12,2,0,4.908846,135.5507,No,Two Year,Fiber Optic,No,No,482.2768
6.777201,0.0,33.0,42506.46,12,0,0,2.637164,179.6832,No,One year,Fiber Optic,Yes,No,581.3198
7.0922,1.0,53.0,8874.14,14,1,0,8.547698,179.3221,No,Two Year,Fiber Optic,No,No,1066.677
7.807098,0.0,53.0,17844.64,8,1,0,7.465071,220.9205,No,Month-to-month,DSL,Yes,Yes,1559.607
37.44144,1.0,53.0,34923.5,13,0,0,2.681114,235.9005,No,Month-to-month,Fiber Optic,No,Yes,755.4688
5.440157,1.0,49.0,156571.0,11,0,0,36.19603,125.4883,No,Month-to-month,Fiber Optic,No,No,3382.424
5.361375,3.0,37.0,29101.96,13,0,0,6.979961,159.3879,Yes,Month-to-month,Fiber Optic,Yes,No,866.485
9.337409,3.0,53.0,57578.24,11,0,0,5.436971,178.9384,No,Month-to-month,Fiber Optic,Yes,No,869.9775
11.55494,1.0,70.0,55903.55,9,3,0,8.671709,153.3678,No,Month-to-month,No service,Yes,No,1086.818
5.548184,2.0,51.0,18970.04,14,0,1,13.84934,169.2807,No,Month-to-month,Fiber Optic,No,Yes,1456.422
12.12863,1.0,29.0,37947.15,14,2,0,4.055418,150.5272,No,One year,DSL,No,No,1002.425
4.090167,1.0,29.0,88219.46,14,0,0,13.00557,95.59443,No,Month-to-month,DSL,No,No,1618.779
11.93781,1.0,53.0,39719.11,11,0,0,6.92143,157.2045,No,Month-to-month,Fiber Optic,No,No,820.9055
13.02059,3.0,89.0,20456.18,8,2,0,8.324816,91.4489,No,Month-to-month,No service,No,No,809.6189
11.86792,3.0,53.0,42529.4,13,2,2,3.985217,151.0742,No,One year,Fiber Optic,No,No,583.5711
7.892894,6.0,19.0,77498.99,9,0,1,16.27572,187.6814,No,Month-to-month,No service,No,Yes,2141.952
9.124816,2.0,26.0,14345.87,11,0,1,36.19603,161.5756,No,Two Year,Fiber Optic,No,Yes,2150.019
11.44042,6.0,21.0,36562.75,8,1,1,7.332162,140.8616,No,Two Year,No service,Yes,No,1207.588
7.888539,1.0,77.0,33186.785,14,0,0,3.318059,153.0388,No,Month-to-month,No service,Yes,No,625.2012
9.63699,1.0,53.0,41079.27,16,0,1,36.19603,116.6014,No,One year,DSL,No,Yes,955.1927
4.97739,1.0,53.0,8995.08,10,1,0,15.1242,255.2165,Yes,Month-to-month,Fiber Optic,Yes,Yes,3382.424
11.60976,1.0,21.0,33186.785,11,1,1,9.49754,179.5548,No,One year,No service,Yes,Yes,1432.136
11.37112,0.0,73.0,33186.785,11,2,0,15.22417,171.9728,No,Month-to-month,No service,Yes,No,1570.996
9.668657,1.0,75.0,33186.785,13,0,1,1.970645,138.908,Yes,Two Year,DSL,No,Yes,856.223
38.59246,1.0,77.0,33186.785,6,0,0,1.78963,150.1505,No,Two Year,DSL,No,Yes,3382.424
10.7149,7.0,73.0,35665.19,11,1,0,36.19603,182.6724,No,Month-to-month,Fiber Optic,Yes,No,941.483
-1.099934,1.0,62.0,2772.21,10,2,0,7.457111,219.3874,Yes,One year,Fiber Optic,Yes,Yes,1109.681
16.18185,2.0,35.0,9121.25,16,4,0,12.44495,235.8939,No,Month-to-month,Fiber Optic,Yes,Yes,1747.993
5.694364,1.0,24.0,22041.68,11,2,0,5.147213,154.7362,No,Month-to-month,DSL,No,Yes,1394.026
10.6246,1.0,53.0,11574.18,12,1,0,2.382538,189.0662,No,Month-to-month,No service,Yes,Yes,788.1036
14.68561,4.0,26.0,35553.18,15,0,0,8.454096,106.8008,No,Month-to-month,DSL,No,No,1383.139
17.24348,3.0,21.0,46506.9,12,0,0,2.176948,129.7489,No,Month-to-month,No service,Yes,No,681.4206
11.35996,0.0,85.0,28522.56,14,0,0,12.36516,170.2837,No,Month-to-month,Fiber Optic,No,Yes,1208.822
9.232393,2.0,53.0,8641.78,11,1,0,4.023413,186.6907,No,Month-to-month,DSL,No,Yes,1225.409
6.999361,1.0,63.0,38737.86,15,0,0,1.709971,172.7499,No,Month-to-month,Fiber Optic,No,Yes,479.5519
10.66066,1.0,40.0,38294.57,8,0,0,8.209844,167.5506,Yes,Month-to-month,DSL,No,Yes,1635.027
10.58407,5.0,31.0,10046.87,7,1,1,3.713732,196.0692,No,Month-to-month,Fiber Optic,Yes,No,3382.424
36.51276,3.0,66.0,23693.41,19,1,1,10.42522,200.7963,No,Month-to-month,DSL,Yes,No,3382.424
10.33309,1.0,72.0,61617.28,8,1,0,4.849803,183.9513,No,Month-to-month,Fiber Optic,No,No,679.3728
39.83039,0.0,53.0,26577.44,13,1,2,36.19603,220.4813,No,Month-to-month,Fiber Optic,No,Yes,1617.051
14.33007,7.0,53.0,57546.52,7,0,1,1.081032,231.8781,No,One year,No service,Yes,Yes,924.0234
9.813345,1.0,27.0,62893.96,12,1,0,21.36386,115.5238,No,Two Year,No service,No,No,1999.439
8.1456,2.0,74.0,33186.785,17,0,0,36.19603,136.5357,No,Two Year,No service,No,Yes,1313.657
9.612917,4.0,45.0,19623.2,9,4,0,9.05217,168.3807,No,Two Year,Fiber Optic,No,No,1042.77
8.619511,1.0,57.0,23188.83,16,1,0,1.210715,158.5311,Yes,One year,Fiber Optic,Yes,No,3382.424
5.028712,3.0,53.0,15377.23,15,1,0,2.509742,160.4695,No,One year,DSL,Yes,No,1135.537
7.86733,3.0,53.0,56868.44,8,0,0,1.193519,221.3683,No,Two Year,Fiber Optic,Yes,Yes,863.5254
37.4668,1.0,42.0,33186.785,10,0,0,6.736871,251.1674,No,Month-to-month,DSL,Yes,Yes,1746.862
13.43224,3.0,62.0,32383.92,6,2,0,3.033312,162.1571,Yes,One year,Fiber Optic,Yes,No,618.6284
7.892417,2.0,47.0,5570.57,9,2,0,5.891019,151.4349,No,Month-to-month,DSL,Yes,No,1294.615
13.09532,3.0,38.0,47890.17,16,1,1,5.452285,148.3769,No,Two Year,DSL,No,No,1153.464
41.07976,1.0,45.0,33186.785,12,0,0,8.342325,143.9066,No,Two Year,DSL,No,No,1377.652
9.99045,9.0,53.0,14301.62,12,1,0,19.22796,115.4933,No,Month-to-month,DSL,No,No,2267.103
7.783476,1.0,48.0,33186.785,15,3,1,6.203352,176.1395,No,Month-to-month,No service,Yes,No,1019.803
8.048858,1.0,75.0,25130.75,12,0,0,8.867984,197.7966,Yes,Two Year,Fiber Optic,Yes,No,1089.367
11.17438,0.0,18.0,25947.16,14,1,0,9.131577,117.8976,No,Month-to-month,DSL,No,Yes,1458.028
8.991557,1.0,36.0,33186.785,13,3,0,23.78115,125.6421,No,One year,Fiber Optic,No,No,2025.167
5.311115,1.0,40.0,14912.08,14,0,0,3.575214,224.9705,No,Month-to-month,DSL,Yes,Yes,1616.617
38.41079,1.0,55.0,33186.785,13,1,1,16.77025,175.3566,No,One year,DSL,No,No,2045.813
9.223473,1.0,18.0,8894.87,14,1,0,36.19603,124.0867,No,Two Year,DSL,No,No,886.9185
8.54873,0.0,61.0,84292.41,10,3,0,2.477662,231.7629,No,Month-to-month,No service,Yes,Yes,860.9528
13.59678,7.0,53.0,37029.52,8,1,1,1.871066,215.712,No,Month-to-month,DSL,Yes,Yes,1360.486
14.60593,2.0,82.0,33186.785,15,0,0,6.403708,224.6635,No,Month-to-month,DSL,Yes,Yes,3382.424
34.1294,2.0,39.0,98176.66,16,0,0,36.19603,183.0062,No,One year,DSL,Yes,No,1691.272
4.420216,3.0,53.0,33568.24,13,1,0,15.85774,149.1797,No,Month-to-month,No service,Yes,No,1756.414
6.929537,1.0,54.0,41931.72,11,1,2,9.894265,215.1099,No,One year,Fiber Optic,Yes,No,1338.62
5.345918,1.0,21.0,20057.8,14,1,2,2.426747,220.5953,No,Month-to-month,DSL,Yes,Yes,1385.269
